layer,multiplier,index,origin,loss
3,0,11,openwebtext-256-64,3.560015916824341
4,0,11,openwebtext-256-64,3.560015916824341
5,0,11,openwebtext-256-64,3.560015916824341
6,0,11,openwebtext-256-64,3.560015916824341
7,0,11,openwebtext-256-64,3.560015916824341
8,0,11,openwebtext-256-64,3.560015916824341
9,0,11,openwebtext-256-64,3.560015916824341
10,0,11,openwebtext-256-64,3.560015916824341
11,0,11,openwebtext-256-64,3.560015916824341
0,0,12,openwebtext-256-64,3.551021099090576
1,0,12,openwebtext-256-64,3.551021099090576
2,0,12,openwebtext-256-64,3.551021099090576
3,0,12,openwebtext-256-64,3.551021099090576
4,0,12,openwebtext-256-64,3.551021099090576
5,0,12,openwebtext-256-64,3.551021099090576
6,0,12,openwebtext-256-64,3.551021099090576
7,0,12,openwebtext-256-64,3.551021099090576
8,0,12,openwebtext-256-64,3.551021099090576
9,0,12,openwebtext-256-64,3.551021099090576
10,0,12,openwebtext-256-64,3.551021099090576
11,0,12,openwebtext-256-64,3.551021099090576
0,0,13,openwebtext-256-64,2.610921621322632
1,0,13,openwebtext-256-64,2.610921621322632
2,0,13,openwebtext-256-64,2.610921621322632
3,0,13,openwebtext-256-64,2.610921621322632
4,0,13,openwebtext-256-64,2.610921621322632
5,0,13,openwebtext-256-64,2.610921621322632
6,0,13,openwebtext-256-64,2.610921621322632
7,0,13,openwebtext-256-64,2.610921621322632
8,0,13,openwebtext-256-64,2.610921621322632
9,0,13,openwebtext-256-64,2.610921621322632
10,0,13,openwebtext-256-64,2.610921621322632
11,0,13,openwebtext-256-64,2.610921621322632
0,0,14,openwebtext-256-64,2.870356559753418
1,0,14,openwebtext-256-64,2.870356559753418
2,0,14,openwebtext-256-64,2.870356559753418
3,0,14,openwebtext-256-64,2.870356559753418
4,0,14,openwebtext-256-64,2.870356559753418
5,0,14,openwebtext-256-64,2.870356559753418
6,0,14,openwebtext-256-64,2.870356559753418
7,0,14,openwebtext-256-64,2.870356559753418
8,0,14,openwebtext-256-64,2.870356559753418
9,0,14,openwebtext-256-64,2.870356559753418
10,0,14,openwebtext-256-64,2.870356559753418
11,0,14,openwebtext-256-64,2.870356559753418
0,0,15,openwebtext-256-64,0.017523419111967087
1,0,15,openwebtext-256-64,0.017523419111967087
2,0,15,openwebtext-256-64,0.017523419111967087
3,0,15,openwebtext-256-64,0.017523419111967087
4,0,15,openwebtext-256-64,0.017523419111967087
5,0,15,openwebtext-256-64,0.017523419111967087
6,0,15,openwebtext-256-64,0.017523419111967087
7,0,15,openwebtext-256-64,0.017523419111967087
8,0,15,openwebtext-256-64,0.017523419111967087
9,0,15,openwebtext-256-64,0.017523419111967087
10,0,15,openwebtext-256-64,0.017523419111967087
11,0,15,openwebtext-256-64,0.017523419111967087
8,-1,0,openwebtext-256-64,2.988703727722168
8,-1,1,openwebtext-256-64,3.45272159576416
8,-1,2,openwebtext-256-64,3.0937247276306152
8,-1,3,openwebtext-256-64,2.818087339401245
8,-1,4,openwebtext-256-64,3.997748851776123
8,-1,5,openwebtext-256-64,2.3494484424591064
8,-1,6,openwebtext-256-64,2.741495132446289
8,-1,7,openwebtext-256-64,3.0652427673339844
8,-1,8,openwebtext-256-64,2.9828503131866455
8,-1,9,openwebtext-256-64,4.580667495727539
8,-1,10,openwebtext-256-64,3.299859046936035
8,-1,11,openwebtext-256-64,3.6071205139160156
8,-1,12,openwebtext-256-64,3.573007106781006
8,-1,13,openwebtext-256-64,2.6690590381622314
8,-1,14,openwebtext-256-64,2.873826742172241
8,-1,15,openwebtext-256-64,0.02196703664958477
8,0,0,openwebtext-256-64,2.9574968814849854
8,0,1,openwebtext-256-64,3.4245097637176514
8,0,2,openwebtext-256-64,3.0899815559387207
8,0,3,openwebtext-256-64,2.7871146202087402
8,0,4,openwebtext-256-64,3.941061496734619
8,0,5,openwebtext-256-64,2.2745912075042725
8,0,6,openwebtext-256-64,2.7138471603393555
8,0,7,openwebtext-256-64,3.0557379722595215
8,0,8,openwebtext-256-64,2.9461281299591064
8,0,9,openwebtext-256-64,4.529327869415283
8,0,10,openwebtext-256-64,3.210575580596924
8,0,11,openwebtext-256-64,3.5775349140167236
8,0,12,openwebtext-256-64,3.547132730484009
8,0,13,openwebtext-256-64,2.6301796436309814
8,0,14,openwebtext-256-64,2.870046854019165
8,0,15,openwebtext-256-64,0.016730444505810738
8,0,0,openwebtext-256-64,2.949631452560425
8,0,1,openwebtext-256-64,3.4142160415649414
8,0,2,openwebtext-256-64,3.0899465084075928
8,0,3,openwebtext-256-64,2.7663097381591797
8,0,4,openwebtext-256-64,3.916635036468506
8,0,5,openwebtext-256-64,2.2423720359802246
8,0,6,openwebtext-256-64,2.6875357627868652
8,0,7,openwebtext-256-64,3.0600974559783936
8,0,8,openwebtext-256-64,2.9318220615386963
8,0,9,openwebtext-256-64,4.492008686065674
8,0,10,openwebtext-256-64,3.1633358001708984
8,0,11,openwebtext-256-64,3.5655767917633057
8,0,12,openwebtext-256-64,3.5437204837799072
8,0,13,openwebtext-256-64,2.615262985229492
8,0,14,openwebtext-256-64,2.8685736656188965
8,0,15,openwebtext-256-64,0.016073215752840042
8,0,0,openwebtext-256-64,2.9495582580566406
8,0,1,openwebtext-256-64,3.412684679031372
8,0,2,openwebtext-256-64,3.0902884006500244
8,0,3,openwebtext-256-64,2.762967109680176
8,0,4,openwebtext-256-64,3.914273500442505
8,0,5,openwebtext-256-64,2.2379698753356934
8,0,6,openwebtext-256-64,2.6820085048675537
8,0,7,openwebtext-256-64,3.061737060546875
8,0,8,openwebtext-256-64,2.930344343185425
8,0,9,openwebtext-256-64,4.4856672286987305
8,0,10,openwebtext-256-64,3.15604305267334
8,0,11,openwebtext-256-64,3.5640528202056885
8,0,12,openwebtext-256-64,3.544631242752075
8,0,13,openwebtext-256-64,2.6137332916259766
8,0,14,openwebtext-256-64,2.8686604499816895
8,0,15,openwebtext-256-64,0.016238216310739517
8,0,0,openwebtext-256-64,2.949946880340576
8,0,1,openwebtext-256-64,3.4111368656158447
8,0,2,openwebtext-256-64,3.090657949447632
8,0,3,openwebtext-256-64,2.759751081466675
8,0,4,openwebtext-256-64,3.9126110076904297
8,0,5,openwebtext-256-64,2.2338786125183105
8,0,6,openwebtext-256-64,2.6761720180511475
8,0,7,openwebtext-256-64,3.0636444091796875
8,0,8,openwebtext-256-64,2.929183006286621
8,0,9,openwebtext-256-64,4.479410171508789
8,0,10,openwebtext-256-64,3.148834705352783
8,0,11,openwebtext-256-64,3.5626206398010254
8,0,12,openwebtext-256-64,3.5460944175720215
8,0,13,openwebtext-256-64,2.6124820709228516
8,0,14,openwebtext-256-64,2.8689680099487305
8,0,15,openwebtext-256-64,0.016518495976924896
8,0,0,openwebtext-256-64,2.950817584991455
8,0,1,openwebtext-256-64,3.409611225128174
8,0,2,openwebtext-256-64,3.0910441875457764
8,0,3,openwebtext-256-64,2.756711959838867
8,0,4,openwebtext-256-64,3.9117088317871094
8,0,5,openwebtext-256-64,2.230109691619873
8,0,6,openwebtext-256-64,2.6701040267944336
8,0,7,openwebtext-256-64,3.06581711769104
8,0,8,openwebtext-256-64,2.928341865539551
8,0,9,openwebtext-256-64,4.473321914672852
8,0,10,openwebtext-256-64,3.141644239425659
8,0,11,openwebtext-256-64,3.5612690448760986
8,0,12,openwebtext-256-64,3.54818058013916
8,0,13,openwebtext-256-64,2.611553430557251
8,0,14,openwebtext-256-64,2.8695316314697266
8,0,15,openwebtext-256-64,0.016936449334025383
8,0,0,openwebtext-256-64,2.9541072845458984
8,0,1,openwebtext-256-64,3.4065892696380615
8,0,2,openwebtext-256-64,3.0918362140655518
8,0,3,openwebtext-256-64,2.751375436782837
8,0,4,openwebtext-256-64,3.9125709533691406
8,0,5,openwebtext-256-64,2.223790407180786
8,0,6,openwebtext-256-64,2.657574415206909
8,0,7,openwebtext-256-64,3.07083797454834
8,0,8,openwebtext-256-64,2.927873373031616
8,0,9,openwebtext-256-64,4.461874485015869
8,0,10,openwebtext-256-64,3.12709379196167
8,0,11,openwebtext-256-64,3.5588526725769043
8,0,12,openwebtext-256-64,3.5547144412994385
8,0,13,openwebtext-256-64,2.6106204986572266
8,0,14,openwebtext-256-64,2.8714046478271484
8,0,15,openwebtext-256-64,0.018325792625546455
8,0,0,openwebtext-256-64,2.956618547439575
8,0,1,openwebtext-256-64,3.4051990509033203
8,0,2,openwebtext-256-64,3.0922842025756836
8,0,3,openwebtext-256-64,2.749178886413574
8,0,4,openwebtext-256-64,3.9144809246063232
8,0,5,openwebtext-256-64,2.2213573455810547
8,0,6,openwebtext-256-64,2.651310920715332
8,0,7,openwebtext-256-64,3.0736422538757324
8,0,8,openwebtext-256-64,2.9283668994903564
8,0,9,openwebtext-256-64,4.456719875335693
8,0,10,openwebtext-256-64,3.119600772857666
8,0,11,openwebtext-256-64,3.557846784591675
8,0,12,openwebtext-256-64,3.5594441890716553
8,0,13,openwebtext-256-64,2.61067533493042
8,0,14,openwebtext-256-64,2.8726301193237305
8,0,15,openwebtext-256-64,0.019404439255595207
8,0,0,openwebtext-256-64,2.9597084522247314
8,0,1,openwebtext-256-64,3.4040300846099854
8,0,2,openwebtext-256-64,3.092780113220215
8,0,3,openwebtext-256-64,2.7473511695861816
8,0,4,openwebtext-256-64,3.917515754699707
8,0,5,openwebtext-256-64,2.2194676399230957
8,0,6,openwebtext-256-64,2.6451759338378906
8,0,7,openwebtext-256-64,3.0766258239746094
8,0,8,openwebtext-256-64,2.929421901702881
8,0,9,openwebtext-256-64,4.452078819274902
8,0,10,openwebtext-256-64,3.1119399070739746
8,0,11,openwebtext-256-64,3.5570690631866455
8,0,12,openwebtext-256-64,3.5654029846191406
8,0,13,openwebtext-256-64,2.611140012741089
8,0,14,openwebtext-256-64,2.8740317821502686
8,0,15,openwebtext-256-64,0.02087688073515892
8,0,0,openwebtext-256-64,2.9634592533111572
8,0,1,openwebtext-256-64,3.403299570083618
8,0,2,openwebtext-256-64,3.093411684036255
8,0,3,openwebtext-256-64,2.7459309101104736
8,0,4,openwebtext-256-64,3.9217567443847656
8,0,5,openwebtext-256-64,2.218156576156616
8,0,6,openwebtext-256-64,2.6393074989318848
8,0,7,openwebtext-256-64,3.0798287391662598
8,0,8,openwebtext-256-64,2.93111515045166
8,0,9,openwebtext-256-64,4.448080539703369
8,0,10,openwebtext-256-64,3.1041789054870605
8,0,11,openwebtext-256-64,3.556542158126831
8,0,12,openwebtext-256-64,3.5727851390838623
8,0,13,openwebtext-256-64,2.612121820449829
8,0,14,openwebtext-256-64,2.875645637512207
8,0,15,openwebtext-256-64,0.022914139553904533
8,0,0,openwebtext-256-64,3.0007426738739014
8,0,1,openwebtext-256-64,3.434749126434326
8,0,2,openwebtext-256-64,3.1026995182037354
8,0,3,openwebtext-256-64,2.7455861568450928
8,0,4,openwebtext-256-64,3.978823184967041
8,0,5,openwebtext-256-64,2.224538564682007
8,0,6,openwebtext-256-64,2.6130099296569824
8,0,7,openwebtext-256-64,3.105844020843506
8,0,8,openwebtext-256-64,2.9564552307128906
8,0,9,openwebtext-256-64,4.445735931396484
8,0,10,openwebtext-256-64,3.0781447887420654
8,0,11,openwebtext-256-64,3.5619375705718994
8,0,12,openwebtext-256-64,3.6492183208465576
8,0,13,openwebtext-256-64,2.6340243816375732
8,0,14,openwebtext-256-64,2.9020919799804688
8,0,15,openwebtext-256-64,0.05042928829789162
8,1,0,openwebtext-256-64,3.145476818084717
8,1,1,openwebtext-256-64,3.9034104347229004
8,1,2,openwebtext-256-64,3.1941072940826416
8,1,3,openwebtext-256-64,2.8140978813171387
8,1,4,openwebtext-256-64,4.248255729675293
8,1,5,openwebtext-256-64,2.3112680912017822
8,1,6,openwebtext-256-64,2.59975004196167
8,1,7,openwebtext-256-64,3.233368396759033
8,1,8,openwebtext-256-64,3.061765670776367
8,1,9,openwebtext-256-64,4.596933364868164
8,1,10,openwebtext-256-64,3.2083818912506104
8,1,11,openwebtext-256-64,3.6629745960235596
8,1,12,openwebtext-256-64,3.8327231407165527
8,1,13,openwebtext-256-64,2.761157512664795
8,1,14,openwebtext-256-64,3.150132417678833
8,1,15,openwebtext-256-64,0.12758396565914154
0,0,16,openwebtext-256-64,2.580355644226074
1,0,16,openwebtext-256-64,2.580355644226074
2,0,16,openwebtext-256-64,2.580355644226074
3,0,16,openwebtext-256-64,2.580355644226074
4,0,16,openwebtext-256-64,2.580355644226074
5,0,16,openwebtext-256-64,2.580355644226074
6,0,16,openwebtext-256-64,2.580355644226074
7,0,16,openwebtext-256-64,2.580355644226074
8,0,16,openwebtext-256-64,2.580355644226074
9,0,16,openwebtext-256-64,2.580355644226074
10,0,16,openwebtext-256-64,2.580355644226074
11,0,16,openwebtext-256-64,2.580355644226074
0,0,17,openwebtext-256-64,3.025083303451538
1,0,17,openwebtext-256-64,3.025083303451538
2,0,17,openwebtext-256-64,3.025083303451538
3,0,17,openwebtext-256-64,3.025083303451538
4,0,17,openwebtext-256-64,3.025083303451538
5,0,17,openwebtext-256-64,3.025083303451538
6,0,17,openwebtext-256-64,3.025083303451538
7,0,17,openwebtext-256-64,3.025083303451538
8,0,17,openwebtext-256-64,3.025083303451538
9,0,17,openwebtext-256-64,3.025083303451538
10,0,17,openwebtext-256-64,3.025083303451538
11,0,17,openwebtext-256-64,3.025083303451538
0,0,18,openwebtext-256-64,4.012057781219482
1,0,18,openwebtext-256-64,4.012057781219482
2,0,18,openwebtext-256-64,4.012057781219482
3,0,18,openwebtext-256-64,4.012057781219482
4,0,18,openwebtext-256-64,4.012057781219482
5,0,18,openwebtext-256-64,4.012057781219482
6,0,18,openwebtext-256-64,4.012057781219482
7,0,18,openwebtext-256-64,4.012057781219482
8,0,18,openwebtext-256-64,4.012057781219482
9,0,18,openwebtext-256-64,4.012057781219482
10,0,18,openwebtext-256-64,4.012057781219482
11,0,18,openwebtext-256-64,4.012057781219482
0,0,19,openwebtext-256-64,3.6691174507141113
1,0,19,openwebtext-256-64,3.6691174507141113
2,0,19,openwebtext-256-64,3.6691174507141113
3,0,19,openwebtext-256-64,3.6691174507141113
4,0,19,openwebtext-256-64,3.6691174507141113
5,0,19,openwebtext-256-64,3.6691174507141113
6,0,19,openwebtext-256-64,3.6691174507141113
7,0,19,openwebtext-256-64,3.6691174507141113
8,0,19,openwebtext-256-64,3.6691174507141113
9,0,19,openwebtext-256-64,3.6691174507141113
10,0,19,openwebtext-256-64,3.6691174507141113
11,0,19,openwebtext-256-64,3.6691174507141113
0,0,20,openwebtext-256-64,2.7555744647979736
1,0,20,openwebtext-256-64,2.7555744647979736
2,0,20,openwebtext-256-64,2.7555744647979736
3,0,20,openwebtext-256-64,2.7555744647979736
4,0,20,openwebtext-256-64,2.7555744647979736
5,0,20,openwebtext-256-64,2.7555744647979736
6,0,20,openwebtext-256-64,2.7555744647979736
7,0,20,openwebtext-256-64,2.7555744647979736
8,0,20,openwebtext-256-64,2.7555744647979736
9,0,20,openwebtext-256-64,2.7555744647979736
10,0,20,openwebtext-256-64,2.7555744647979736
11,0,20,openwebtext-256-64,2.7555744647979736
0,0,21,openwebtext-256-64,2.4852967262268066
1,0,21,openwebtext-256-64,2.4852967262268066
2,0,21,openwebtext-256-64,2.4852967262268066
3,0,21,openwebtext-256-64,2.4852967262268066
4,0,21,openwebtext-256-64,2.4852967262268066
5,0,21,openwebtext-256-64,2.4852967262268066
6,0,21,openwebtext-256-64,2.4852967262268066
7,0,21,openwebtext-256-64,2.4852967262268066
8,0,21,openwebtext-256-64,2.4852967262268066
9,0,21,openwebtext-256-64,2.4852967262268066
10,0,21,openwebtext-256-64,2.4852967262268066
11,0,21,openwebtext-256-64,2.4852967262268066
0,0,22,openwebtext-256-64,3.1068966388702393
1,0,22,openwebtext-256-64,3.1068966388702393
2,0,22,openwebtext-256-64,3.1068966388702393
3,0,22,openwebtext-256-64,3.1068966388702393
4,0,22,openwebtext-256-64,3.1068966388702393
5,0,22,openwebtext-256-64,3.1068966388702393
6,0,22,openwebtext-256-64,3.1068966388702393
7,0,22,openwebtext-256-64,3.1068966388702393
8,0,22,openwebtext-256-64,3.1068966388702393
9,0,22,openwebtext-256-64,3.1068966388702393
10,0,22,openwebtext-256-64,3.1068966388702393
11,0,22,openwebtext-256-64,3.1068966388702393
0,0,23,openwebtext-256-64,2.49245023727417
1,0,23,openwebtext-256-64,2.49245023727417
2,0,23,openwebtext-256-64,2.49245023727417
3,0,23,openwebtext-256-64,2.49245023727417
4,0,23,openwebtext-256-64,2.49245023727417
5,0,23,openwebtext-256-64,2.49245023727417
6,0,23,openwebtext-256-64,2.49245023727417
7,0,23,openwebtext-256-64,2.49245023727417
8,0,23,openwebtext-256-64,2.49245023727417
9,0,23,openwebtext-256-64,2.49245023727417
10,0,23,openwebtext-256-64,2.49245023727417
11,0,23,openwebtext-256-64,2.49245023727417
0,0,24,openwebtext-256-64,2.840989351272583
1,0,24,openwebtext-256-64,2.840989351272583
2,0,24,openwebtext-256-64,2.840989351272583
3,0,24,openwebtext-256-64,2.840989351272583
4,0,24,openwebtext-256-64,2.840989351272583
5,0,24,openwebtext-256-64,2.840989351272583
6,0,24,openwebtext-256-64,2.840989351272583
7,0,24,openwebtext-256-64,2.840989351272583
8,0,24,openwebtext-256-64,2.840989351272583
9,0,24,openwebtext-256-64,2.840989351272583
10,0,24,openwebtext-256-64,2.840989351272583
11,0,24,openwebtext-256-64,2.840989351272583
0,0,25,openwebtext-256-64,3.2585036754608154
1,0,25,openwebtext-256-64,3.2585036754608154
2,0,25,openwebtext-256-64,3.2585036754608154
3,0,25,openwebtext-256-64,3.2585036754608154
4,0,25,openwebtext-256-64,3.2585036754608154
5,0,25,openwebtext-256-64,3.2585036754608154
6,0,25,openwebtext-256-64,3.2585036754608154
7,0,25,openwebtext-256-64,3.2585036754608154
8,0,25,openwebtext-256-64,3.2585036754608154
9,0,25,openwebtext-256-64,3.2585036754608154
10,0,25,openwebtext-256-64,3.2585036754608154
11,0,25,openwebtext-256-64,3.2585036754608154
0,0,26,openwebtext-256-64,3.675466775894165
1,0,26,openwebtext-256-64,3.675466775894165
2,0,26,openwebtext-256-64,3.675466775894165
3,0,26,openwebtext-256-64,3.675466775894165
4,0,26,openwebtext-256-64,3.675466775894165
5,0,26,openwebtext-256-64,3.675466775894165
6,0,26,openwebtext-256-64,3.675466775894165
7,0,26,openwebtext-256-64,3.675466775894165
8,0,26,openwebtext-256-64,3.675466775894165
9,0,26,openwebtext-256-64,3.675466775894165
10,0,26,openwebtext-256-64,3.675466775894165
11,0,26,openwebtext-256-64,3.675466775894165
0,0,27,openwebtext-256-64,2.556023120880127
1,0,27,openwebtext-256-64,2.556023120880127
2,0,27,openwebtext-256-64,2.556023120880127
3,0,27,openwebtext-256-64,2.556023120880127
4,0,27,openwebtext-256-64,2.556023120880127
5,0,27,openwebtext-256-64,2.556023120880127
6,0,27,openwebtext-256-64,2.556023120880127
7,0,27,openwebtext-256-64,2.556023120880127
8,0,27,openwebtext-256-64,2.556023120880127
9,0,27,openwebtext-256-64,2.556023120880127
10,0,27,openwebtext-256-64,2.556023120880127
11,0,27,openwebtext-256-64,2.556023120880127
0,0,28,openwebtext-256-64,3.2388479709625244
1,0,28,openwebtext-256-64,3.2388479709625244
2,0,28,openwebtext-256-64,3.2388479709625244
3,0,28,openwebtext-256-64,3.2388479709625244
4,0,28,openwebtext-256-64,3.2388479709625244
5,0,28,openwebtext-256-64,3.2388479709625244
6,0,28,openwebtext-256-64,3.2388479709625244
7,0,28,openwebtext-256-64,3.2388479709625244
8,0,28,openwebtext-256-64,3.2388479709625244
9,0,28,openwebtext-256-64,3.2388479709625244
10,0,28,openwebtext-256-64,3.2388479709625244
11,0,28,openwebtext-256-64,3.2388479709625244
0,0,29,openwebtext-256-64,2.5483644008636475
1,0,29,openwebtext-256-64,2.5483644008636475
2,0,29,openwebtext-256-64,2.5483644008636475
3,0,29,openwebtext-256-64,2.5483644008636475
4,0,29,openwebtext-256-64,2.5483644008636475
5,0,29,openwebtext-256-64,2.5483644008636475
6,0,29,openwebtext-256-64,2.5483644008636475
7,0,29,openwebtext-256-64,2.5483644008636475
8,0,29,openwebtext-256-64,2.5483644008636475
9,0,29,openwebtext-256-64,2.5483644008636475
10,0,29,openwebtext-256-64,2.5483644008636475
11,0,29,openwebtext-256-64,2.5483644008636475
0,0,30,openwebtext-256-64,3.722384452819824
1,0,30,openwebtext-256-64,3.722384452819824
2,0,30,openwebtext-256-64,3.722384452819824
3,0,30,openwebtext-256-64,3.722384452819824
4,0,30,openwebtext-256-64,3.722384452819824
5,0,30,openwebtext-256-64,3.722384452819824
6,0,30,openwebtext-256-64,3.722384452819824
7,0,30,openwebtext-256-64,3.722384452819824
8,0,30,openwebtext-256-64,3.722384452819824
9,0,30,openwebtext-256-64,3.722384452819824
10,0,30,openwebtext-256-64,3.722384452819824
11,0,30,openwebtext-256-64,3.722384452819824
0,0,31,openwebtext-256-64,2.4926724433898926
1,0,31,openwebtext-256-64,2.4926724433898926
2,0,31,openwebtext-256-64,2.4926724433898926
3,0,31,openwebtext-256-64,2.4926724433898926
