index,origin,loss,layer,multiplier
4,openwebtext-16-128,7.9115400314331055,11,0
4,openwebtext-16-128,7.9115400314331055,2,0
4,openwebtext-16-128,7.9115400314331055,3,0
4,openwebtext-16-128,7.9115400314331055,4,0
4,openwebtext-16-128,7.9115400314331055,5,0
4,openwebtext-16-128,7.9115400314331055,6,0
4,openwebtext-16-128,7.9115400314331055,7,0
4,openwebtext-16-128,7.9115400314331055,8,0
4,openwebtext-16-128,7.9115400314331055,9,0
5,openwebtext-16-128,6.209856986999512,0,0
5,openwebtext-16-128,6.209856986999512,1,0
5,openwebtext-16-128,6.209856986999512,10,0
5,openwebtext-16-128,6.209856986999512,11,0
5,openwebtext-16-128,6.209856986999512,2,0
5,openwebtext-16-128,6.209856986999512,3,0
5,openwebtext-16-128,6.209856986999512,4,0
5,openwebtext-16-128,6.209856986999512,5,0
5,openwebtext-16-128,6.209856986999512,6,0
5,openwebtext-16-128,6.209856986999512,7,0
5,openwebtext-16-128,6.209856986999512,8,0
5,openwebtext-16-128,6.209856986999512,9,0
6,openwebtext-16-128,7.4159746170043945,0,0
6,openwebtext-16-128,7.4159746170043945,1,0
6,openwebtext-16-128,7.4159746170043945,10,0
6,openwebtext-16-128,7.4159746170043945,11,0
6,openwebtext-16-128,7.4159746170043945,2,0
6,openwebtext-16-128,7.4159746170043945,3,0
6,openwebtext-16-128,7.4159746170043945,4,0
6,openwebtext-16-128,7.4159746170043945,5,0
6,openwebtext-16-128,7.4159746170043945,6,0
6,openwebtext-16-128,7.4159746170043945,7,0
6,openwebtext-16-128,7.4159746170043945,8,0
6,openwebtext-16-128,7.4159746170043945,9,0
7,openwebtext-16-128,6.352807998657227,0,0
7,openwebtext-16-128,6.352807998657227,1,0
7,openwebtext-16-128,6.352807998657227,10,0
7,openwebtext-16-128,6.352807998657227,11,0
7,openwebtext-16-128,6.352807998657227,2,0
7,openwebtext-16-128,6.352807998657227,3,0
7,openwebtext-16-128,6.352807998657227,4,0
7,openwebtext-16-128,6.352807998657227,5,0
7,openwebtext-16-128,6.352807998657227,6,0
7,openwebtext-16-128,6.352807998657227,7,0
7,openwebtext-16-128,6.352807998657227,8,0
7,openwebtext-16-128,6.352807998657227,9,0
8,openwebtext-16-128,5.821025848388672,0,0
8,openwebtext-16-128,5.821025848388672,1,0
8,openwebtext-16-128,5.821025848388672,10,0
8,openwebtext-16-128,5.821025848388672,11,0
8,openwebtext-16-128,5.821025848388672,2,0
8,openwebtext-16-128,5.821025848388672,3,0
8,openwebtext-16-128,5.821025848388672,4,0
8,openwebtext-16-128,5.821025848388672,5,0
8,openwebtext-16-128,5.821025848388672,6,0
8,openwebtext-16-128,5.821025848388672,7,0
8,openwebtext-16-128,5.821025848388672,8,0
8,openwebtext-16-128,5.821025848388672,9,0
9,openwebtext-16-128,3.505871295928955,0,0
9,openwebtext-16-128,3.505871295928955,1,0
9,openwebtext-16-128,3.505871295928955,10,0
9,openwebtext-16-128,3.505871295928955,11,0
9,openwebtext-16-128,3.505871295928955,2,0
9,openwebtext-16-128,3.505871295928955,3,0
9,openwebtext-16-128,3.505871295928955,4,0
9,openwebtext-16-128,3.505871295928955,5,0
9,openwebtext-16-128,3.505871295928955,6,0
9,openwebtext-16-128,3.505871295928955,7,0
9,openwebtext-16-128,3.505871295928955,8,0
9,openwebtext-16-128,3.505871295928955,9,0
10,openwebtext-16-128,9.017056465148926,0,0
10,openwebtext-16-128,9.017056465148926,1,0
10,openwebtext-16-128,9.017056465148926,10,0
10,openwebtext-16-128,9.017056465148926,11,0
10,openwebtext-16-128,9.017056465148926,2,0
10,openwebtext-16-128,9.017056465148926,3,0
10,openwebtext-16-128,9.017056465148926,4,0
10,openwebtext-16-128,9.017056465148926,5,0
10,openwebtext-16-128,9.017056465148926,6,0
10,openwebtext-16-128,9.017056465148926,7,0
10,openwebtext-16-128,9.017056465148926,8,0
10,openwebtext-16-128,9.017056465148926,9,0
11,openwebtext-16-128,8.462528228759766,0,0
11,openwebtext-16-128,8.462528228759766,1,0
11,openwebtext-16-128,8.462528228759766,10,0
11,openwebtext-16-128,8.462528228759766,11,0
11,openwebtext-16-128,8.462528228759766,2,0
11,openwebtext-16-128,8.462528228759766,3,0
11,openwebtext-16-128,8.462528228759766,4,0
11,openwebtext-16-128,8.462528228759766,5,0
11,openwebtext-16-128,8.462528228759766,6,0
11,openwebtext-16-128,8.462528228759766,7,0
11,openwebtext-16-128,8.462528228759766,8,0
11,openwebtext-16-128,8.462528228759766,9,0
12,openwebtext-16-128,6.730339050292969,0,0
12,openwebtext-16-128,6.730339050292969,1,0
12,openwebtext-16-128,6.730339050292969,10,0
12,openwebtext-16-128,6.730339050292969,11,0
12,openwebtext-16-128,6.730339050292969,2,0
12,openwebtext-16-128,6.730339050292969,3,0
12,openwebtext-16-128,6.730339050292969,4,0
12,openwebtext-16-128,6.730339050292969,5,0
12,openwebtext-16-128,6.730339050292969,6,0
12,openwebtext-16-128,6.730339050292969,7,0
12,openwebtext-16-128,6.730339050292969,8,0
12,openwebtext-16-128,6.730339050292969,9,0
13,openwebtext-16-128,8.070773124694824,0,0
13,openwebtext-16-128,8.070773124694824,1,0
13,openwebtext-16-128,8.070773124694824,10,0
13,openwebtext-16-128,8.070773124694824,11,0
13,openwebtext-16-128,8.070773124694824,2,0
13,openwebtext-16-128,8.070773124694824,3,0
13,openwebtext-16-128,8.070773124694824,4,0
13,openwebtext-16-128,8.070773124694824,5,0
13,openwebtext-16-128,8.070773124694824,6,0
13,openwebtext-16-128,8.070773124694824,7,0
13,openwebtext-16-128,8.070773124694824,8,0
13,openwebtext-16-128,8.070773124694824,9,0
14,openwebtext-16-128,6.283942699432373,0,0
14,openwebtext-16-128,6.283942699432373,1,0
14,openwebtext-16-128,6.283942699432373,10,0
14,openwebtext-16-128,6.283942699432373,11,0
14,openwebtext-16-128,6.283942699432373,2,0
14,openwebtext-16-128,6.283942699432373,3,0
14,openwebtext-16-128,6.283942699432373,4,0
14,openwebtext-16-128,6.283942699432373,5,0
14,openwebtext-16-128,6.283942699432373,6,0
14,openwebtext-16-128,6.283942699432373,7,0
14,openwebtext-16-128,6.283942699432373,8,0
14,openwebtext-16-128,6.283942699432373,9,0
15,openwebtext-16-128,3.7663424015045166,0,0
15,openwebtext-16-128,3.7663424015045166,1,0
15,openwebtext-16-128,3.7663424015045166,10,0
15,openwebtext-16-128,3.7663424015045166,11,0
15,openwebtext-16-128,3.7663424015045166,2,0
15,openwebtext-16-128,3.7663424015045166,3,0
15,openwebtext-16-128,3.7663424015045166,4,0
15,openwebtext-16-128,3.7663424015045166,5,0
15,openwebtext-16-128,3.7663424015045166,6,0
15,openwebtext-16-128,3.7663424015045166,7,0
15,openwebtext-16-128,3.7663424015045166,8,0
15,openwebtext-16-128,3.7663424015045166,9,0
0,openwebtext-16-128,2.9660732746124268,0,-40
1,openwebtext-16-128,4.88996696472168,0,-40
2,openwebtext-16-128,3.2263150215148926,0,-40
3,openwebtext-16-128,3.5046310424804688,0,-40
4,openwebtext-16-128,8.287487983703613,0,-40
5,openwebtext-16-128,7.265598773956299,0,-40
6,openwebtext-16-128,8.028508186340332,0,-40
7,openwebtext-16-128,6.696616172790527,0,-40
8,openwebtext-16-128,6.522590637207031,0,-40
9,openwebtext-16-128,3.6966958045959473,0,-40
10,openwebtext-16-128,11.440841674804688,0,-40
11,openwebtext-16-128,10.060918807983398,0,-40
12,openwebtext-16-128,7.1760783195495605,0,-40
13,openwebtext-16-128,8.445066452026367,0,-40
14,openwebtext-16-128,6.92758321762085,0,-40
15,openwebtext-16-128,4.514482021331787,0,-40
0,openwebtext-16-128,2.893207550048828,0,-30
1,openwebtext-16-128,4.700422286987305,0,-30
2,openwebtext-16-128,3.1754848957061768,0,-30
3,openwebtext-16-128,3.45603346824646,0,-30
4,openwebtext-16-128,8.062049865722656,0,-30
5,openwebtext-16-128,6.890374183654785,0,-30
6,openwebtext-16-128,7.765605449676514,0,-30
7,openwebtext-16-128,6.499960422515869,0,-30
8,openwebtext-16-128,6.308351039886475,0,-30
9,openwebtext-16-128,3.61012864112854,0,-30
10,openwebtext-16-128,11.132328033447266,0,-30
11,openwebtext-16-128,9.587406158447266,0,-30
12,openwebtext-16-128,7.1036481857299805,0,-30
13,openwebtext-16-128,8.325787544250488,0,-30
14,openwebtext-16-128,6.889775276184082,0,-30
15,openwebtext-16-128,4.253847122192383,0,-30
0,openwebtext-16-128,2.827141523361206,0,-20
1,openwebtext-16-128,4.435856342315674,0,-20
2,openwebtext-16-128,3.14915132522583,0,-20
3,openwebtext-16-128,3.419057846069336,0,-20
4,openwebtext-16-128,7.901278018951416,0,-20
5,openwebtext-16-128,6.463390827178955,0,-20
6,openwebtext-16-128,7.472411632537842,0,-20
7,openwebtext-16-128,6.5489821434021,0,-20
8,openwebtext-16-128,5.9656853675842285,0,-20
9,openwebtext-16-128,3.553241014480591,0,-20
10,openwebtext-16-128,10.52758502960205,0,-20
11,openwebtext-16-128,9.338765144348145,0,-20
12,openwebtext-16-128,6.932631492614746,0,-20
13,openwebtext-16-128,8.165281295776367,0,-20
14,openwebtext-16-128,6.649836540222168,0,-20
15,openwebtext-16-128,3.9208498001098633,0,-20
0,openwebtext-16-128,2.8126015663146973,0,-15
1,openwebtext-16-128,4.3307671546936035,0,-15
2,openwebtext-16-128,3.1455321311950684,0,-15
3,openwebtext-16-128,3.408154010772705,0,-15
4,openwebtext-16-128,7.954902648925781,0,-15
5,openwebtext-16-128,6.280104637145996,0,-15
6,openwebtext-16-128,7.409257411956787,0,-15
7,openwebtext-16-128,6.566058158874512,0,-15
8,openwebtext-16-128,5.859681129455566,0,-15
9,openwebtext-16-128,3.5360615253448486,0,-15
10,openwebtext-16-128,10.150593757629395,0,-15
11,openwebtext-16-128,9.268730163574219,0,-15
12,openwebtext-16-128,6.8734822273254395,0,-15
13,openwebtext-16-128,8.090563774108887,0,-15
14,openwebtext-16-128,6.522419452667236,0,-15
15,openwebtext-16-128,3.841568946838379,0,-15
0,openwebtext-16-128,2.803638219833374,0,-10
1,openwebtext-16-128,4.2688798904418945,0,-10
2,openwebtext-16-128,3.142484426498413,0,-10
3,openwebtext-16-128,3.4013702869415283,0,-10
4,openwebtext-16-128,7.963303089141846,0,-10
5,openwebtext-16-128,6.18437385559082,0,-10
6,openwebtext-16-128,7.373658657073975,0,-10
7,openwebtext-16-128,6.486333847045898,0,-10
8,openwebtext-16-128,5.812265396118164,0,-10
9,openwebtext-16-128,3.5244669914245605,0,-10
10,openwebtext-16-128,9.580095291137695,0,-10
11,openwebtext-16-128,8.835030555725098,0,-10
12,openwebtext-16-128,6.812896251678467,0,-10
13,openwebtext-16-128,8.064088821411133,0,-10
14,openwebtext-16-128,6.4066548347473145,0,-10
15,openwebtext-16-128,3.786893367767334,0,-10
0,openwebtext-16-128,2.801196336746216,0,-8
1,openwebtext-16-128,4.2617082595825195,0,-8
2,openwebtext-16-128,3.1405045986175537,0,-8
3,openwebtext-16-128,3.399752140045166,0,-8
4,openwebtext-16-128,7.9560089111328125,0,-8
5,openwebtext-16-128,6.197215557098389,0,-8
6,openwebtext-16-128,7.370211124420166,0,-8
7,openwebtext-16-128,6.4504618644714355,0,-8
8,openwebtext-16-128,5.817637920379639,0,-8
9,openwebtext-16-128,3.520012617111206,0,-8
10,openwebtext-16-128,9.376130104064941,0,-8
11,openwebtext-16-128,8.666884422302246,0,-8
12,openwebtext-16-128,6.791840076446533,0,-8
13,openwebtext-16-128,8.068172454833984,0,-8
14,openwebtext-16-128,6.369899749755859,0,-8
15,openwebtext-16-128,3.7715349197387695,0,-8
0,openwebtext-16-128,2.7992312908172607,0,-6
1,openwebtext-16-128,4.264074325561523,0,-6
2,openwebtext-16-128,3.138420581817627,0,-6
3,openwebtext-16-128,3.398667097091675,0,-6
4,openwebtext-16-128,7.943188190460205,0,-6
5,openwebtext-16-128,6.215614318847656,0,-6
6,openwebtext-16-128,7.380917549133301,0,-6
7,openwebtext-16-128,6.417724609375,0,-6
8,openwebtext-16-128,5.829836845397949,0,-6
9,openwebtext-16-128,3.5157604217529297,0,-6
10,openwebtext-16-128,9.227163314819336,0,-6
11,openwebtext-16-128,8.574503898620605,0,-6
12,openwebtext-16-128,6.7747368812561035,0,-6
13,openwebtext-16-128,8.068618774414062,0,-6
14,openwebtext-16-128,6.340913772583008,0,-6
15,openwebtext-16-128,3.763979196548462,0,-6
0,openwebtext-16-128,2.797712802886963,0,-4
1,openwebtext-16-128,4.26606559753418,0,-4
2,openwebtext-16-128,3.136592149734497,0,-4
3,openwebtext-16-128,3.398237943649292,0,-4
4,openwebtext-16-128,7.92822790145874,0,-4
5,openwebtext-16-128,6.232705593109131,0,-4
6,openwebtext-16-128,7.396083354949951,0,-4
7,openwebtext-16-128,6.389773845672607,0,-4
8,openwebtext-16-128,5.8383469581604,0,-4
9,openwebtext-16-128,3.51184344291687,0,-4
10,openwebtext-16-128,9.12671184539795,0,-4
11,openwebtext-16-128,8.523880958557129,0,-4
12,openwebtext-16-128,6.75919246673584,0,-4
13,openwebtext-16-128,8.06836223602295,0,-4
14,openwebtext-16-128,6.315672874450684,0,-4
15,openwebtext-16-128,3.7632482051849365,0,-4
0,openwebtext-16-128,2.7966103553771973,0,-2
1,openwebtext-16-128,4.265735149383545,0,-2
2,openwebtext-16-128,3.1351704597473145,0,-2
3,openwebtext-16-128,3.3985719680786133,0,-2
4,openwebtext-16-128,7.915148735046387,0,-2
5,openwebtext-16-128,6.237464427947998,0,-2
6,openwebtext-16-128,7.407623291015625,0,-2
7,openwebtext-16-128,6.368649482727051,0,-2
8,openwebtext-16-128,5.8344221115112305,0,-2
9,openwebtext-16-128,3.5084891319274902,0,-2
10,openwebtext-16-128,9.057324409484863,0,-2
11,openwebtext-16-128,8.488383293151855,0,-2
12,openwebtext-16-128,6.744355201721191,0,-2
13,openwebtext-16-128,8.073041915893555,0,-2
14,openwebtext-16-128,6.297646522521973,0,-2
15,openwebtext-16-128,3.7651541233062744,0,-2
0,openwebtext-16-128,2.796243190765381,0,-1
1,openwebtext-16-128,4.263846397399902,0,-1
2,openwebtext-16-128,3.1345880031585693,0,-1
3,openwebtext-16-128,3.3990278244018555,0,-1
4,openwebtext-16-128,7.911451816558838,0,-1
5,openwebtext-16-128,6.230319023132324,0,-1
6,openwebtext-16-128,7.412467002868652,0,-1
7,openwebtext-16-128,6.360144138336182,0,-1
8,openwebtext-16-128,5.829137802124023,0,-1
9,openwebtext-16-128,3.5070812702178955,0,-1
10,openwebtext-16-128,9.033082962036133,0,-1
11,openwebtext-16-128,8.473921775817871,0,-1
12,openwebtext-16-128,6.73730993270874,0,-1
13,openwebtext-16-128,8.073175430297852,0,-1
14,openwebtext-16-128,6.290372848510742,0,-1
15,openwebtext-16-128,3.7660233974456787,0,-1
0,openwebtext-16-128,2.7961082458496094,0,0
1,openwebtext-16-128,4.262387752532959,0,0
2,openwebtext-16-128,3.134323835372925,0,0
3,openwebtext-16-128,3.3993237018585205,0,0
4,openwebtext-16-128,7.910970687866211,0,0
5,openwebtext-16-128,6.221621990203857,0,0
6,openwebtext-16-128,7.416047096252441,0,0
7,openwebtext-16-128,6.3563456535339355,0,0
8,openwebtext-16-128,5.825470924377441,0,0
9,openwebtext-16-128,3.50645112991333,0,0
10,openwebtext-16-128,9.023930549621582,0,0
11,openwebtext-16-128,8.467766761779785,0,0
12,openwebtext-16-128,6.733827114105225,0,0
13,openwebtext-16-128,8.072308540344238,0,0
14,openwebtext-16-128,6.287049770355225,0,0
15,openwebtext-16-128,3.7662675380706787,0,0
0,openwebtext-16-128,2.795947551727295,0,0
1,openwebtext-16-128,4.258432865142822,0,0
2,openwebtext-16-128,3.13385272026062,0,0
3,openwebtext-16-128,3.400055170059204,0,0
4,openwebtext-16-128,7.912991523742676,0,0
5,openwebtext-16-128,6.197739124298096,0,0
6,openwebtext-16-128,7.413938522338867,0,0
7,openwebtext-16-128,6.349494934082031,0,0
8,openwebtext-16-128,5.8158769607543945,0,0
9,openwebtext-16-128,3.5053505897521973,0,0
10,openwebtext-16-128,9.012694358825684,0,0
11,openwebtext-16-128,8.458409309387207,0,0
12,openwebtext-16-128,6.72683048248291,0,0
13,openwebtext-16-128,8.068617820739746,0,0
14,openwebtext-16-128,6.281042575836182,0,0
15,openwebtext-16-128,3.766230821609497,0,0
0,openwebtext-16-128,2.795923948287964,0,1
1,openwebtext-16-128,4.255979061126709,0,1
2,openwebtext-16-128,3.133641004562378,0,1
3,openwebtext-16-128,3.400484561920166,0,1
4,openwebtext-16-128,7.914936542510986,0,1
5,openwebtext-16-128,6.186947822570801,0,1
6,openwebtext-16-128,7.410680770874023,0,1
7,openwebtext-16-128,6.346375465393066,0,1
8,openwebtext-16-128,5.810137748718262,0,1
9,openwebtext-16-128,3.5048828125,0,1
10,openwebtext-16-128,9.011104583740234,0,1
11,openwebtext-16-128,8.45559310913086,0,1
12,openwebtext-16-128,6.723261833190918,0,1
13,openwebtext-16-128,8.065885543823242,0,1
14,openwebtext-16-128,6.278308391571045,0,1
15,openwebtext-16-128,3.7659213542938232,0,1
0,openwebtext-16-128,2.795985221862793,0,2
1,openwebtext-16-128,4.250309944152832,0,2
2,openwebtext-16-128,3.1332690715789795,0,2
3,openwebtext-16-128,3.4014840126037598,0,2
4,openwebtext-16-128,7.9183478355407715,0,2
5,openwebtext-16-128,6.168622016906738,0,2
6,openwebtext-16-128,7.40202522277832,0,2
7,openwebtext-16-128,6.340778350830078,0,2
8,openwebtext-16-128,5.797187328338623,0,2
9,openwebtext-16-128,3.5041332244873047,0,2
10,openwebtext-16-128,9.017237663269043,0,2
11,openwebtext-16-128,8.454687118530273,0,2
12,openwebtext-16-128,6.715950965881348,0,2
13,openwebtext-16-128,8.058911323547363,0,2
14,openwebtext-16-128,6.273344993591309,0,2
15,openwebtext-16-128,3.764711380004883,0,2
0,openwebtext-16-128,2.796525478363037,0,4
1,openwebtext-16-128,4.237152576446533,0,4
2,openwebtext-16-128,3.132755756378174,0,4
3,openwebtext-16-128,3.4039838314056396,0,4
4,openwebtext-16-128,7.917084217071533,0,4
5,openwebtext-16-128,6.132205009460449,0,4
6,openwebtext-16-128,7.378886699676514,0,4
7,openwebtext-16-128,6.333888530731201,0,4
8,openwebtext-16-128,5.7665019035339355,0,4
9,openwebtext-16-128,3.5035457611083984,0,4
10,openwebtext-16-128,9.073751449584961,0,4
11,openwebtext-16-128,8.477340698242188,0,4
12,openwebtext-16-128,6.699288368225098,0,4
13,openwebtext-16-128,8.039185523986816,0,4
14,openwebtext-16-128,6.2669830322265625,0,4
15,openwebtext-16-128,3.7604873180389404,0,4
0,openwebtext-16-128,2.797571897506714,0,6
1,openwebtext-16-128,4.224365711212158,0,6
2,openwebtext-16-128,3.1326260566711426,0,6
3,openwebtext-16-128,3.4069511890411377,0,6
4,openwebtext-16-128,7.908792972564697,0,6
5,openwebtext-16-128,6.095564365386963,0,6
6,openwebtext-16-128,7.348666667938232,0,6
7,openwebtext-16-128,6.322526454925537,0,6
8,openwebtext-16-128,5.732962131500244,0,6
9,openwebtext-16-128,3.504481315612793,0,6
10,openwebtext-16-128,9.203718185424805,0,6
11,openwebtext-16-128,8.539349555969238,0,6
12,openwebtext-16-128,6.677430152893066,0,6
13,openwebtext-16-128,8.012228012084961,0,6
14,openwebtext-16-128,6.274878025054932,0,6
15,openwebtext-16-128,3.755166530609131,0,6
0,openwebtext-16-128,2.799121856689453,0,8
1,openwebtext-16-128,4.215023517608643,0,8
2,openwebtext-16-128,3.1328799724578857,0,8
3,openwebtext-16-128,3.4101109504699707,0,8
4,openwebtext-16-128,7.900401592254639,0,8
5,openwebtext-16-128,6.04756498336792,0,8
6,openwebtext-16-128,7.316890716552734,0,8
7,openwebtext-16-128,6.294905185699463,0,8
8,openwebtext-16-128,5.702808380126953,0,8
9,openwebtext-16-128,3.5069971084594727,0,8
10,openwebtext-16-128,9.42005729675293,0,8
11,openwebtext-16-128,8.631414413452148,0,8
12,openwebtext-16-128,6.651037216186523,0,8
13,openwebtext-16-128,7.981523513793945,0,8
14,openwebtext-16-128,6.278234958648682,0,8
15,openwebtext-16-128,3.7488601207733154,0,8
0,openwebtext-16-128,2.8012850284576416,0,10
1,openwebtext-16-128,4.210127353668213,0,10
2,openwebtext-16-128,3.133455991744995,0,10
3,openwebtext-16-128,3.4133362770080566,0,10
4,openwebtext-16-128,7.892261028289795,0,10
5,openwebtext-16-128,5.997546672821045,0,10
6,openwebtext-16-128,7.288280010223389,0,10
7,openwebtext-16-128,6.241477012634277,0,10
8,openwebtext-16-128,5.673996448516846,0,10
9,openwebtext-16-128,3.510760545730591,0,10
10,openwebtext-16-128,9.715519905090332,0,10
11,openwebtext-16-128,8.73729419708252,0,10
12,openwebtext-16-128,6.624418258666992,0,10
13,openwebtext-16-128,7.9519758224487305,0,10
14,openwebtext-16-128,6.2841386795043945,0,10
15,openwebtext-16-128,3.7414488792419434,0,10
0,openwebtext-16-128,2.8082900047302246,0,15
1,openwebtext-16-128,4.219583034515381,0,15
2,openwebtext-16-128,3.135622262954712,0,15
3,openwebtext-16-128,3.4216673374176025,0,15
4,openwebtext-16-128,7.8871870040893555,0,15
5,openwebtext-16-128,5.910671710968018,0,15
6,openwebtext-16-128,7.230834007263184,0,15
7,openwebtext-16-128,6.080578327178955,0,15
8,openwebtext-16-128,5.620635986328125,0,15
9,openwebtext-16-128,3.5233845710754395,0,15
10,openwebtext-16-128,10.454279899597168,0,15
11,openwebtext-16-128,8.963781356811523,0,15
12,openwebtext-16-128,6.569544792175293,0,15
13,openwebtext-16-128,7.882720470428467,0,15
14,openwebtext-16-128,6.296236991882324,0,15
15,openwebtext-16-128,3.7213361263275146,0,15
0,openwebtext-16-128,2.816046953201294,0,20
1,openwebtext-16-128,4.233240127563477,0,20
2,openwebtext-16-128,3.1390163898468018,0,20
3,openwebtext-16-128,3.4307503700256348,0,20
4,openwebtext-16-128,7.881524085998535,0,20
5,openwebtext-16-128,5.948522567749023,0,20
6,openwebtext-16-128,7.2160515785217285,0,20
7,openwebtext-16-128,5.012124538421631,0,20
8,openwebtext-16-128,5.626423358917236,0,20
9,openwebtext-16-128,3.5388810634613037,0,20
10,openwebtext-16-128,10.794120788574219,0,20
11,openwebtext-16-128,9.17061710357666,0,20
12,openwebtext-16-128,6.515740394592285,0,20
13,openwebtext-16-128,7.848799228668213,0,20
14,openwebtext-16-128,6.300859451293945,0,20
15,openwebtext-16-128,3.7147316932678223,0,20
0,openwebtext-16-128,2.837678909301758,0,30
1,openwebtext-16-128,4.2865986824035645,0,30
2,openwebtext-16-128,3.1504883766174316,0,30
3,openwebtext-16-128,3.45766282081604,0,30
4,openwebtext-16-128,5.207579612731934,0,30
5,openwebtext-16-128,6.1669392585754395,0,30
6,openwebtext-16-128,6.093449115753174,0,30
7,openwebtext-16-128,4.109613418579102,0,30
8,openwebtext-16-128,5.685367107391357,0,30
9,openwebtext-16-128,3.5725278854370117,0,30
10,openwebtext-16-128,10.88461971282959,0,30
11,openwebtext-16-128,9.57357120513916,0,30
12,openwebtext-16-128,4.527907848358154,0,30
13,openwebtext-16-128,7.897274494171143,0,30
14,openwebtext-16-128,6.197834491729736,0,30
15,openwebtext-16-128,3.7908287048339844,0,30
0,openwebtext-16-128,2.899881601333618,0,40
1,openwebtext-16-128,3.4583985805511475,0,40
2,openwebtext-16-128,3.1630380153656006,0,40
3,openwebtext-16-128,3.4991977214813232,0,40
4,openwebtext-16-128,4.951095104217529,0,40
5,openwebtext-16-128,5.028356552124023,0,40
6,openwebtext-16-128,5.305077075958252,0,40
7,openwebtext-16-128,4.171084880828857,0,40
8,openwebtext-16-128,5.750009536743164,0,40
9,openwebtext-16-128,3.6098124980926514,0,40
10,openwebtext-16-128,7.768805027008057,0,40
11,openwebtext-16-128,9.840899467468262,0,40
12,openwebtext-16-128,4.35496711730957,0,40
13,openwebtext-16-128,5.432222843170166,0,40
14,openwebtext-16-128,6.125242710113525,0,40
15,openwebtext-16-128,3.950305223464966,0,40
0,openwebtext-16-128,3.116783857345581,1,-40
1,openwebtext-16-128,4.745649337768555,1,-40
2,openwebtext-16-128,3.456987142562866,1,-40
3,openwebtext-16-128,3.8523547649383545,1,-40
4,openwebtext-16-128,7.768615245819092,1,-40
5,openwebtext-16-128,6.646550178527832,1,-40
6,openwebtext-16-128,7.572969436645508,1,-40
7,openwebtext-16-128,6.255920886993408,1,-40
8,openwebtext-16-128,5.899196624755859,1,-40
9,openwebtext-16-128,4.01299524307251,1,-40
10,openwebtext-16-128,8.209697723388672,1,-40
11,openwebtext-16-128,7.941651344299316,1,-40
12,openwebtext-16-128,5.61148738861084,1,-40
13,openwebtext-16-128,7.235031604766846,1,-40
14,openwebtext-16-128,6.753432750701904,1,-40
15,openwebtext-16-128,4.438685417175293,1,-40
0,openwebtext-16-128,2.9661240577697754,1,-30
1,openwebtext-16-128,4.595692157745361,1,-30
2,openwebtext-16-128,3.2814276218414307,1,-30
3,openwebtext-16-128,3.598177909851074,1,-30
4,openwebtext-16-128,7.733952522277832,1,-30
5,openwebtext-16-128,6.4354400634765625,1,-30
6,openwebtext-16-128,7.268205642700195,1,-30
