index,origin,loss,layer,multiplier
7,openwebtext-256-512,7.679592132568359,0,-40
8,openwebtext-256-512,7.011509895324707,0,-40
9,openwebtext-256-512,6.052327632904053,0,-40
10,openwebtext-256-512,NaN,0,-40
11,openwebtext-256-512,NaN,0,-40
12,openwebtext-256-512,9.149681091308594,0,-40
13,openwebtext-256-512,10.545530319213867,0,-40
14,openwebtext-256-512,NaN,0,-40
15,openwebtext-256-512,5.162346363067627,0,-40
0,openwebtext-256-512,4.88415002822876,0,-30
1,openwebtext-256-512,4.792176246643066,0,-30
2,openwebtext-256-512,3.3271586894989014,0,-30
3,openwebtext-256-512,5.788954257965088,0,-30
4,openwebtext-256-512,7.701601505279541,0,-30
5,openwebtext-256-512,6.852627277374268,0,-30
6,openwebtext-256-512,9.075277328491211,0,-30
7,openwebtext-256-512,7.362720012664795,0,-30
8,openwebtext-256-512,6.558570384979248,0,-30
9,openwebtext-256-512,5.66195011138916,0,-30
10,openwebtext-256-512,NaN,0,-30
11,openwebtext-256-512,NaN,0,-30
12,openwebtext-256-512,8.997518539428711,0,-30
13,openwebtext-256-512,9.70947265625,0,-30
14,openwebtext-256-512,NaN,0,-30
15,openwebtext-256-512,4.740933895111084,0,-30
0,openwebtext-256-512,4.595237731933594,0,-20
1,openwebtext-256-512,4.392419338226318,0,-20
2,openwebtext-256-512,3.231537103652954,0,-20
3,openwebtext-256-512,5.1932244300842285,0,-20
4,openwebtext-256-512,6.6497955322265625,0,-20
5,openwebtext-256-512,5.962414264678955,0,-20
6,openwebtext-256-512,7.573941707611084,0,-20
7,openwebtext-256-512,6.053750038146973,0,-20
8,openwebtext-256-512,5.817491054534912,0,-20
9,openwebtext-256-512,5.2071380615234375,0,-20
10,openwebtext-256-512,NaN,0,-20
11,openwebtext-256-512,NaN,0,-20
12,openwebtext-256-512,7.694226264953613,0,-20
13,openwebtext-256-512,7.628932952880859,0,-20
14,openwebtext-256-512,NaN,0,-20
15,openwebtext-256-512,4.254673480987549,0,-20
0,openwebtext-256-512,4.434074401855469,0,-15
1,openwebtext-256-512,4.191337585449219,0,-15
2,openwebtext-256-512,3.2067103385925293,0,-15
3,openwebtext-256-512,4.93599271774292,0,-15
4,openwebtext-256-512,6.564244747161865,0,-15
5,openwebtext-256-512,5.7181172370910645,0,-15
6,openwebtext-256-512,6.756099700927734,0,-15
7,openwebtext-256-512,5.848299026489258,0,-15
8,openwebtext-256-512,5.692318916320801,0,-15
9,openwebtext-256-512,5.0539751052856445,0,-15
10,openwebtext-256-512,NaN,0,-15
11,openwebtext-256-512,NaN,0,-15
12,openwebtext-256-512,7.186641216278076,0,-15
13,openwebtext-256-512,7.3064093589782715,0,-15
14,openwebtext-256-512,NaN,0,-15
15,openwebtext-256-512,4.130247116088867,0,-15
0,openwebtext-256-512,4.330705642700195,0,-10
1,openwebtext-256-512,4.122478485107422,0,-10
2,openwebtext-256-512,3.189608097076416,0,-10
3,openwebtext-256-512,4.804808139801025,0,-10
4,openwebtext-256-512,6.642380237579346,0,-10
5,openwebtext-256-512,5.626288890838623,0,-10
6,openwebtext-256-512,6.5960187911987305,0,-10
7,openwebtext-256-512,5.786849498748779,0,-10
8,openwebtext-256-512,5.6297712326049805,0,-10
9,openwebtext-256-512,4.924963474273682,0,-10
10,openwebtext-256-512,NaN,0,-10
11,openwebtext-256-512,NaN,0,-10
12,openwebtext-256-512,7.009711742401123,0,-10
13,openwebtext-256-512,7.482019901275635,0,-10
14,openwebtext-256-512,NaN,0,-10
15,openwebtext-256-512,4.111172199249268,0,-10
0,openwebtext-256-512,4.303478240966797,0,-8
1,openwebtext-256-512,4.147099494934082,0,-8
2,openwebtext-256-512,3.1824443340301514,0,-8
3,openwebtext-256-512,4.795467376708984,0,-8
4,openwebtext-256-512,6.658656597137451,0,-8
5,openwebtext-256-512,5.650806427001953,0,-8
6,openwebtext-256-512,6.640623569488525,0,-8
7,openwebtext-256-512,5.787583827972412,0,-8
8,openwebtext-256-512,5.66680908203125,0,-8
9,openwebtext-256-512,4.899270534515381,0,-8
10,openwebtext-256-512,NaN,0,-8
11,openwebtext-256-512,NaN,0,-8
12,openwebtext-256-512,7.04235315322876,0,-8
13,openwebtext-256-512,7.557913780212402,0,-8
14,openwebtext-256-512,NaN,0,-8
15,openwebtext-256-512,4.111479759216309,0,-8
0,openwebtext-256-512,4.2764363288879395,0,-6
1,openwebtext-256-512,4.177870273590088,0,-6
2,openwebtext-256-512,3.175816297531128,0,-6
3,openwebtext-256-512,4.796165466308594,0,-6
4,openwebtext-256-512,6.643842697143555,0,-6
5,openwebtext-256-512,5.671895503997803,0,-6
6,openwebtext-256-512,6.698170185089111,0,-6
7,openwebtext-256-512,5.7809271812438965,0,-6
8,openwebtext-256-512,5.708891868591309,0,-6
9,openwebtext-256-512,4.901615142822266,0,-6
10,openwebtext-256-512,NaN,0,-6
11,openwebtext-256-512,NaN,0,-6
12,openwebtext-256-512,7.122340202331543,0,-6
13,openwebtext-256-512,7.606834888458252,0,-6
14,openwebtext-256-512,NaN,0,-6
15,openwebtext-256-512,4.113729953765869,0,-6
0,openwebtext-256-512,4.251192092895508,0,-4
1,openwebtext-256-512,4.196682929992676,0,-4
2,openwebtext-256-512,3.171506881713867,0,-4
3,openwebtext-256-512,4.800347328186035,0,-4
4,openwebtext-256-512,6.613824367523193,0,-4
5,openwebtext-256-512,5.6893415451049805,0,-4
6,openwebtext-256-512,6.772823810577393,0,-4
7,openwebtext-256-512,5.759395122528076,0,-4
8,openwebtext-256-512,5.761992454528809,0,-4
9,openwebtext-256-512,4.918379783630371,0,-4
10,openwebtext-256-512,NaN,0,-4
11,openwebtext-256-512,NaN,0,-4
12,openwebtext-256-512,7.168551921844482,0,-4
13,openwebtext-256-512,7.629173278808594,0,-4
14,openwebtext-256-512,NaN,0,-4
15,openwebtext-256-512,4.1172285079956055,0,-4
0,openwebtext-256-512,4.227745056152344,0,-2
1,openwebtext-256-512,4.2012786865234375,0,-2
2,openwebtext-256-512,3.169175386428833,0,-2
3,openwebtext-256-512,4.804670333862305,0,-2
4,openwebtext-256-512,6.594066619873047,0,-2
5,openwebtext-256-512,5.700981140136719,0,-2
6,openwebtext-256-512,6.871562957763672,0,-2
7,openwebtext-256-512,5.729377269744873,0,-2
8,openwebtext-256-512,5.790539741516113,0,-2
9,openwebtext-256-512,4.938694953918457,0,-2
10,openwebtext-256-512,NaN,0,-2
11,openwebtext-256-512,NaN,0,-2
12,openwebtext-256-512,7.161314010620117,0,-2
13,openwebtext-256-512,7.611067771911621,0,-2
14,openwebtext-256-512,NaN,0,-2
15,openwebtext-256-512,4.124343395233154,0,-2
0,openwebtext-256-512,4.2167134284973145,0,-1
1,openwebtext-256-512,4.198659896850586,0,-1
2,openwebtext-256-512,3.168449640274048,0,-1
3,openwebtext-256-512,4.806034088134766,0,-1
4,openwebtext-256-512,6.590184688568115,0,-1
5,openwebtext-256-512,5.705272674560547,0,-1
6,openwebtext-256-512,6.919991970062256,0,-1
7,openwebtext-256-512,5.714260101318359,0,-1
8,openwebtext-256-512,5.79512357711792,0,-1
9,openwebtext-256-512,4.947717666625977,0,-1
10,openwebtext-256-512,NaN,0,-1
11,openwebtext-256-512,NaN,0,-1
12,openwebtext-256-512,7.140831470489502,0,-1
13,openwebtext-256-512,7.584773540496826,0,-1
14,openwebtext-256-512,NaN,0,-1
15,openwebtext-256-512,4.12957239151001,0,-1
0,openwebtext-256-512,4.211513042449951,0,0
1,openwebtext-256-512,4.196157455444336,0,0
2,openwebtext-256-512,3.1681764125823975,0,0
3,openwebtext-256-512,4.806489944458008,0,0
4,openwebtext-256-512,6.588784694671631,0,0
5,openwebtext-256-512,5.706963062286377,0,0
6,openwebtext-256-512,6.941369533538818,0,0
7,openwebtext-256-512,5.707145690917969,0,0
8,openwebtext-256-512,5.795857906341553,0,0
9,openwebtext-256-512,4.952115535736084,0,0
10,openwebtext-256-512,NaN,0,0
11,openwebtext-256-512,NaN,0,0
12,openwebtext-256-512,7.126346588134766,0,0
13,openwebtext-256-512,7.567052841186523,0,0
14,openwebtext-256-512,NaN,0,0
15,openwebtext-256-512,4.132599353790283,0,0
0,openwebtext-256-512,4.202006816864014,0,0
1,openwebtext-256-512,4.189067363739014,0,0
2,openwebtext-256-512,3.1677563190460205,0,0
3,openwebtext-256-512,4.807365894317627,0,0
4,openwebtext-256-512,6.583071231842041,0,0
5,openwebtext-256-512,5.707898139953613,0,0
6,openwebtext-256-512,6.9771928787231445,0,0
7,openwebtext-256-512,5.6933674812316895,0,0
8,openwebtext-256-512,5.793088436126709,0,0
9,openwebtext-256-512,4.960758686065674,0,0
10,openwebtext-256-512,NaN,0,0
11,openwebtext-256-512,NaN,0,0
12,openwebtext-256-512,7.0899529457092285,0,0
13,openwebtext-256-512,7.522740364074707,0,0
14,openwebtext-256-512,NaN,0,0
15,openwebtext-256-512,4.139339447021484,0,0
0,openwebtext-256-512,4.197756767272949,0,1
1,openwebtext-256-512,4.184759616851807,0,1
2,openwebtext-256-512,3.167623996734619,0,1
3,openwebtext-256-512,4.808082580566406,0,1
4,openwebtext-256-512,6.577513694763184,0,1
5,openwebtext-256-512,5.7072529792785645,0,1
6,openwebtext-256-512,6.991708755493164,0,1
7,openwebtext-256-512,5.686243534088135,0,1
8,openwebtext-256-512,5.789421558380127,0,1
9,openwebtext-256-512,4.964884281158447,0,1
10,openwebtext-256-512,NaN,0,1
11,openwebtext-256-512,NaN,0,1
12,openwebtext-256-512,7.068530082702637,0,1
13,openwebtext-256-512,7.49635648727417,0,1
14,openwebtext-256-512,NaN,0,1
15,openwebtext-256-512,4.143104076385498,0,1
0,openwebtext-256-512,4.1905131340026855,0,2
1,openwebtext-256-512,4.175687313079834,0,2
2,openwebtext-256-512,3.16750168800354,0,2
3,openwebtext-256-512,4.811007022857666,0,2
4,openwebtext-256-512,6.560553073883057,0,2
5,openwebtext-256-512,5.704782009124756,0,2
6,openwebtext-256-512,7.014858245849609,0,2
7,openwebtext-256-512,5.670252799987793,0,2
8,openwebtext-256-512,5.7776923179626465,0,2
9,openwebtext-256-512,4.9726948738098145,0,2
10,openwebtext-256-512,NaN,0,2
11,openwebtext-256-512,NaN,0,2
12,openwebtext-256-512,7.020953178405762,0,2
13,openwebtext-256-512,7.436224460601807,0,2
14,openwebtext-256-512,NaN,0,2
15,openwebtext-256-512,4.1517767906188965,0,2
0,openwebtext-256-512,4.184189319610596,0,4
1,openwebtext-256-512,4.161686897277832,0,4
2,openwebtext-256-512,3.1678991317749023,0,4
3,openwebtext-256-512,4.8232927322387695,0,4
4,openwebtext-256-512,6.509977340698242,0,4
5,openwebtext-256-512,5.696792125701904,0,4
6,openwebtext-256-512,7.037967681884766,0,4
7,openwebtext-256-512,5.625520706176758,0,4
8,openwebtext-256-512,5.739601135253906,0,4
9,openwebtext-256-512,4.985926151275635,0,4
10,openwebtext-256-512,NaN,0,4
11,openwebtext-256-512,NaN,0,4
12,openwebtext-256-512,6.916931629180908,0,4
13,openwebtext-256-512,7.295633792877197,0,4
14,openwebtext-256-512,NaN,0,4
15,openwebtext-256-512,4.174505710601807,0,4
0,openwebtext-256-512,4.190324306488037,0,6
1,openwebtext-256-512,4.159860610961914,0,6
2,openwebtext-256-512,3.16914701461792,0,6
3,openwebtext-256-512,4.841409683227539,0,6
4,openwebtext-256-512,6.442566871643066,0,6
5,openwebtext-256-512,5.688455581665039,0,6
6,openwebtext-256-512,6.982354640960693,0,6
7,openwebtext-256-512,5.553552150726318,0,6
8,openwebtext-256-512,5.68744421005249,0,6
9,openwebtext-256-512,4.995999813079834,0,6
10,openwebtext-256-512,NaN,0,6
11,openwebtext-256-512,NaN,0,6
12,openwebtext-256-512,6.813326835632324,0,6
13,openwebtext-256-512,7.155303478240967,0,6
14,openwebtext-256-512,NaN,0,6
15,openwebtext-256-512,4.203047275543213,0,6
0,openwebtext-256-512,4.206333637237549,0,8
1,openwebtext-256-512,4.16611385345459,0,8
2,openwebtext-256-512,3.170898675918579,0,8
3,openwebtext-256-512,4.864360809326172,0,8
4,openwebtext-256-512,6.365320205688477,0,8
5,openwebtext-256-512,5.660842418670654,0,8
6,openwebtext-256-512,6.833673477172852,0,8
7,openwebtext-256-512,5.45684289932251,0,8
8,openwebtext-256-512,5.620019912719727,0,8
9,openwebtext-256-512,5.0070343017578125,0,8
10,openwebtext-256-512,NaN,0,8
11,openwebtext-256-512,NaN,0,8
12,openwebtext-256-512,6.722586631774902,0,8
13,openwebtext-256-512,7.050622463226318,0,8
14,openwebtext-256-512,NaN,0,8
15,openwebtext-256-512,4.235598564147949,0,8
0,openwebtext-256-512,4.234344482421875,0,10
1,openwebtext-256-512,4.1772966384887695,0,10
2,openwebtext-256-512,3.172541856765747,0,10
3,openwebtext-256-512,4.887775897979736,0,10
4,openwebtext-256-512,6.286962032318115,0,10
5,openwebtext-256-512,5.600904941558838,0,10
6,openwebtext-256-512,6.6975226402282715,0,10
7,openwebtext-256-512,5.363590717315674,0,10
8,openwebtext-256-512,5.543662071228027,0,10
9,openwebtext-256-512,5.022393703460693,0,10
10,openwebtext-256-512,NaN,0,10
11,openwebtext-256-512,NaN,0,10
12,openwebtext-256-512,6.633821964263916,0,10
13,openwebtext-256-512,6.978694915771484,0,10
14,openwebtext-256-512,NaN,0,10
15,openwebtext-256-512,4.276592254638672,0,10
0,openwebtext-256-512,4.319011211395264,0,15
1,openwebtext-256-512,4.2373576164245605,0,15
2,openwebtext-256-512,3.175410747528076,0,15
3,openwebtext-256-512,4.948751926422119,0,15
4,openwebtext-256-512,6.091564655303955,0,15
5,openwebtext-256-512,4.245517253875732,0,15
6,openwebtext-256-512,6.283504009246826,0,15
7,openwebtext-256-512,5.226690292358398,0,15
8,openwebtext-256-512,5.433355808258057,0,15
9,openwebtext-256-512,5.086514472961426,0,15
10,openwebtext-256-512,NaN,0,15
11,openwebtext-256-512,NaN,0,15
12,openwebtext-256-512,6.43323278427124,0,15
13,openwebtext-256-512,6.739936828613281,0,15
14,openwebtext-256-512,NaN,0,15
15,openwebtext-256-512,4.359411239624023,0,15
0,openwebtext-256-512,4.375597953796387,0,20
1,openwebtext-256-512,4.3076934814453125,0,20
2,openwebtext-256-512,3.180950403213501,0,20
3,openwebtext-256-512,5.041866302490234,0,20
4,openwebtext-256-512,5.956758499145508,0,20
5,openwebtext-256-512,4.047276020050049,0,20
6,openwebtext-256-512,6.399263381958008,0,20
7,openwebtext-256-512,4.64898157119751,0,20
8,openwebtext-256-512,5.44038724899292,0,20
9,openwebtext-256-512,5.215516090393066,0,20
10,openwebtext-256-512,NaN,0,20
11,openwebtext-256-512,NaN,0,20
12,openwebtext-256-512,6.421311378479004,0,20
13,openwebtext-256-512,6.606115341186523,0,20
14,openwebtext-256-512,NaN,0,20
15,openwebtext-256-512,4.423489570617676,0,20
0,openwebtext-256-512,4.555965423583984,0,30
1,openwebtext-256-512,4.55779504776001,0,30
2,openwebtext-256-512,3.2146284580230713,0,30
3,openwebtext-256-512,5.263925075531006,0,30
4,openwebtext-256-512,4.524851322174072,0,30
5,openwebtext-256-512,4.413889408111572,0,30
6,openwebtext-256-512,6.56448221206665,0,30
7,openwebtext-256-512,3.8033459186553955,0,30
8,openwebtext-256-512,4.315003871917725,0,30
9,openwebtext-256-512,5.520127773284912,0,30
10,openwebtext-256-512,NaN,0,30
11,openwebtext-256-512,NaN,0,30
12,openwebtext-256-512,5.764358043670654,0,30
13,openwebtext-256-512,6.85983419418335,0,30
14,openwebtext-256-512,NaN,0,30
15,openwebtext-256-512,4.589978218078613,0,30
0,openwebtext-256-512,3.7633965015411377,0,40
1,openwebtext-256-512,3.8333048820495605,0,40
2,openwebtext-256-512,3.3765013217926025,0,40
3,openwebtext-256-512,4.727224349975586,0,40
4,openwebtext-256-512,4.647736072540283,0,40
5,openwebtext-256-512,5.243780136108398,0,40
6,openwebtext-256-512,6.05492639541626,0,40
7,openwebtext-256-512,4.672228813171387,0,40
8,openwebtext-256-512,4.75925874710083,0,40
9,openwebtext-256-512,5.853798866271973,0,40
10,openwebtext-256-512,NaN,0,40
11,openwebtext-256-512,NaN,0,40
12,openwebtext-256-512,5.8818464279174805,0,40
13,openwebtext-256-512,5.931602478027344,0,40
14,openwebtext-256-512,NaN,0,40
15,openwebtext-256-512,4.008458614349365,0,40
0,openwebtext-256-512,5.467284202575684,1,-40
1,openwebtext-256-512,5.782529354095459,1,-40
2,openwebtext-256-512,4.507900238037109,1,-40
3,openwebtext-256-512,6.533413410186768,1,-40
4,openwebtext-256-512,7.604828834533691,1,-40
5,openwebtext-256-512,7.988150119781494,1,-40
6,openwebtext-256-512,8.144546508789062,1,-40
7,openwebtext-256-512,7.503500938415527,1,-40
8,openwebtext-256-512,7.598507881164551,1,-40
9,openwebtext-256-512,6.517768859863281,1,-40
10,openwebtext-256-512,NaN,1,-40
11,openwebtext-256-512,NaN,1,-40
12,openwebtext-256-512,7.6729841232299805,1,-40
13,openwebtext-256-512,8.160773277282715,1,-40
14,openwebtext-256-512,NaN,1,-40
15,openwebtext-256-512,5.638848781585693,1,-40
0,openwebtext-256-512,5.067506313323975,1,-30
1,openwebtext-256-512,5.260191917419434,1,-30
2,openwebtext-256-512,3.9017553329467773,1,-30
3,openwebtext-256-512,6.045217514038086,1,-30
4,openwebtext-256-512,7.043815612792969,1,-30
5,openwebtext-256-512,7.386260509490967,1,-30
6,openwebtext-256-512,7.850500106811523,1,-30
7,openwebtext-256-512,6.272384166717529,1,-30
8,openwebtext-256-512,6.742875576019287,1,-30
9,openwebtext-256-512,6.090022087097168,1,-30
10,openwebtext-256-512,NaN,1,-30
11,openwebtext-256-512,NaN,1,-30
12,openwebtext-256-512,6.695502758026123,1,-30
13,openwebtext-256-512,7.727913856506348,1,-30
14,openwebtext-256-512,NaN,1,-30
15,openwebtext-256-512,4.969257354736328,1,-30
0,openwebtext-256-512,4.532498836517334,1,-20
1,openwebtext-256-512,4.73013162612915,1,-20
2,openwebtext-256-512,3.469909429550171,1,-20
3,openwebtext-256-512,5.346732139587402,1,-20
4,openwebtext-256-512,6.281373500823975,1,-20
5,openwebtext-256-512,6.2859110832214355,1,-20
6,openwebtext-256-512,7.553666114807129,1,-20
7,openwebtext-256-512,5.484513759613037,1,-20
8,openwebtext-256-512,5.813229084014893,1,-20
9,openwebtext-256-512,5.385226249694824,1,-20
10,openwebtext-256-512,NaN,1,-20
