layer,multiplier,index,origin,loss
8,-0.05,21,openwebtext-128-64,2.497905969619751
8,0.05,21,openwebtext-128-64,2.5402638912200928
8,0.1,21,openwebtext-128-64,2.703827142715454
8,0.15,21,openwebtext-128-64,3.055715799331665
8,0.2,21,openwebtext-128-64,3.5119576454162598
8,0.5,21,openwebtext-128-64,10.77063274383545
8,1.0,21,openwebtext-128-64,16.14976692199707
0,0.0,22,openwebtext-128-64,3.1068978309631348
1,0.0,22,openwebtext-128-64,3.1068978309631348
2,0.0,22,openwebtext-128-64,3.1068978309631348
3,0.0,22,openwebtext-128-64,3.1068978309631348
4,0.0,22,openwebtext-128-64,3.1068978309631348
5,0.0,22,openwebtext-128-64,3.1068978309631348
6,0.0,22,openwebtext-128-64,3.1068978309631348
7,0.0,22,openwebtext-128-64,3.1068978309631348
8,0.0,22,openwebtext-128-64,3.1068978309631348
9,0.0,22,openwebtext-128-64,3.1068978309631348
10,0.0,22,openwebtext-128-64,3.1068978309631348
11,0.0,22,openwebtext-128-64,3.1068978309631348
8,-1.0,22,openwebtext-128-64,3.5951881408691406
8,-0.5,22,openwebtext-128-64,3.4923582077026367
8,-0.2,22,openwebtext-128-64,3.4138686656951904
8,-0.15,22,openwebtext-128-64,3.379115343093872
8,-0.1,22,openwebtext-128-64,3.321798801422119
8,-0.05,22,openwebtext-128-64,3.216552734375
8,0.05,22,openwebtext-128-64,3.116328477859497
8,0.1,22,openwebtext-128-64,3.417532444000244
8,0.15,22,openwebtext-128-64,3.8448355197906494
8,0.2,22,openwebtext-128-64,4.591943740844727
8,0.5,22,openwebtext-128-64,13.451549530029297
8,1.0,22,openwebtext-128-64,19.753149032592773
0,0.0,23,openwebtext-128-64,2.4924509525299072
1,0.0,23,openwebtext-128-64,2.4924509525299072
2,0.0,23,openwebtext-128-64,2.4924509525299072
3,0.0,23,openwebtext-128-64,2.4924509525299072
4,0.0,23,openwebtext-128-64,2.4924509525299072
5,0.0,23,openwebtext-128-64,2.4924509525299072
6,0.0,23,openwebtext-128-64,2.4924509525299072
7,0.0,23,openwebtext-128-64,2.4924509525299072
8,0.0,23,openwebtext-128-64,2.4924509525299072
9,0.0,23,openwebtext-128-64,2.4924509525299072
10,0.0,23,openwebtext-128-64,2.4924509525299072
11,0.0,23,openwebtext-128-64,2.4924509525299072
8,-1.0,23,openwebtext-128-64,2.930365800857544
8,-0.5,23,openwebtext-128-64,2.753523588180542
8,-0.2,23,openwebtext-128-64,2.605623722076416
8,-0.15,23,openwebtext-128-64,2.5656607151031494
8,-0.1,23,openwebtext-128-64,2.5165581703186035
8,-0.05,23,openwebtext-128-64,2.4796953201293945
8,0.05,23,openwebtext-128-64,2.576657772064209
8,0.1,23,openwebtext-128-64,2.7671608924865723
8,0.15,23,openwebtext-128-64,3.1123392581939697
8,0.2,23,openwebtext-128-64,3.5495107173919678
8,0.5,23,openwebtext-128-64,6.544264793395996
8,1.0,23,openwebtext-128-64,9.508281707763672
0,0.0,24,openwebtext-128-64,2.840989112854004
1,0.0,24,openwebtext-128-64,2.840989112854004
2,0.0,24,openwebtext-128-64,2.840989112854004
3,0.0,24,openwebtext-128-64,2.840989112854004
4,0.0,24,openwebtext-128-64,2.840989112854004
5,0.0,24,openwebtext-128-64,2.840989112854004
6,0.0,24,openwebtext-128-64,2.840989112854004
7,0.0,24,openwebtext-128-64,2.840989112854004
8,0.0,24,openwebtext-128-64,2.840989112854004
9,0.0,24,openwebtext-128-64,2.840989112854004
10,0.0,24,openwebtext-128-64,2.840989112854004
11,0.0,24,openwebtext-128-64,2.840989112854004
8,-1.0,24,openwebtext-128-64,2.949533224105835
8,-0.5,24,openwebtext-128-64,2.8657941818237305
8,-0.2,24,openwebtext-128-64,2.8208107948303223
8,-0.15,24,openwebtext-128-64,2.810781717300415
8,-0.1,24,openwebtext-128-64,2.799654960632324
8,-0.05,24,openwebtext-128-64,2.799929618835449
8,0.05,24,openwebtext-128-64,2.933763265609741
8,0.1,24,openwebtext-128-64,3.0841224193573
8,0.15,24,openwebtext-128-64,3.5356385707855225
8,0.2,24,openwebtext-128-64,4.21658992767334
8,0.5,24,openwebtext-128-64,12.044681549072266
8,1.0,24,openwebtext-128-64,18.777278900146484
0,0.0,25,openwebtext-128-64,3.2585060596466064
1,0.0,25,openwebtext-128-64,3.2585060596466064
2,0.0,25,openwebtext-128-64,3.2585060596466064
3,0.0,25,openwebtext-128-64,3.2585060596466064
4,0.0,25,openwebtext-128-64,3.2585060596466064
5,0.0,25,openwebtext-128-64,3.2585060596466064
6,0.0,25,openwebtext-128-64,3.2585060596466064
7,0.0,25,openwebtext-128-64,3.2585060596466064
8,0.0,25,openwebtext-128-64,3.2585060596466064
9,0.0,25,openwebtext-128-64,3.2585060596466064
10,0.0,25,openwebtext-128-64,3.2585060596466064
11,0.0,25,openwebtext-128-64,3.2585060596466064
8,-1.0,25,openwebtext-128-64,3.6451244354248047
8,-0.5,25,openwebtext-128-64,3.520106792449951
8,-0.2,25,openwebtext-128-64,3.436255693435669
8,-0.15,25,openwebtext-128-64,3.415621519088745
8,-0.1,25,openwebtext-128-64,3.3822760581970215
8,-0.05,25,openwebtext-128-64,3.3195152282714844
8,0.05,25,openwebtext-128-64,3.313981294631958
8,0.1,25,openwebtext-128-64,3.5990772247314453
8,0.15,25,openwebtext-128-64,4.0557074546813965
8,0.2,25,openwebtext-128-64,4.653285026550293
8,0.5,25,openwebtext-128-64,11.636890411376953
8,1.0,25,openwebtext-128-64,17.932018280029297
0,0.0,26,openwebtext-128-64,3.675469398498535
1,0.0,26,openwebtext-128-64,3.675469398498535
2,0.0,26,openwebtext-128-64,3.675469398498535
3,0.0,26,openwebtext-128-64,3.675469398498535
4,0.0,26,openwebtext-128-64,3.675469398498535
5,0.0,26,openwebtext-128-64,3.675469398498535
6,0.0,26,openwebtext-128-64,3.675469398498535
7,0.0,26,openwebtext-128-64,3.675469398498535
8,0.0,26,openwebtext-128-64,3.675469398498535
9,0.0,26,openwebtext-128-64,3.675469398498535
10,0.0,26,openwebtext-128-64,3.675469398498535
11,0.0,26,openwebtext-128-64,3.675469398498535
8,-1.0,26,openwebtext-128-64,4.288618087768555
8,-0.5,26,openwebtext-128-64,4.110880374908447
8,-0.2,26,openwebtext-128-64,3.955254554748535
8,-0.15,26,openwebtext-128-64,3.8889353275299072
8,-0.1,26,openwebtext-128-64,3.793353796005249
8,-0.05,26,openwebtext-128-64,3.724212169647217
8,0.05,26,openwebtext-128-64,3.6523854732513428
8,0.1,26,openwebtext-128-64,3.783961772918701
8,0.15,26,openwebtext-128-64,4.190348148345947
8,0.2,26,openwebtext-128-64,4.890883922576904
8,0.5,26,openwebtext-128-64,9.58828353881836
8,1.0,26,openwebtext-128-64,13.409330368041992
0,0.0,27,openwebtext-128-64,2.5560240745544434
1,0.0,27,openwebtext-128-64,2.5560240745544434
2,0.0,27,openwebtext-128-64,2.5560240745544434
3,0.0,27,openwebtext-128-64,2.5560240745544434
4,0.0,27,openwebtext-128-64,2.5560240745544434
5,0.0,27,openwebtext-128-64,2.5560240745544434
6,0.0,27,openwebtext-128-64,2.5560240745544434
7,0.0,27,openwebtext-128-64,2.5560240745544434
8,0.0,27,openwebtext-128-64,2.5560240745544434
9,0.0,27,openwebtext-128-64,2.5560240745544434
10,0.0,27,openwebtext-128-64,2.5560240745544434
11,0.0,27,openwebtext-128-64,2.5560240745544434
8,-1.0,27,openwebtext-128-64,2.8254618644714355
8,-0.5,27,openwebtext-128-64,2.7006185054779053
8,-0.2,27,openwebtext-128-64,2.6363046169281006
8,-0.15,27,openwebtext-128-64,2.623150110244751
8,-0.1,27,openwebtext-128-64,2.6023647785186768
8,-0.05,27,openwebtext-128-64,2.5739450454711914
8,0.05,27,openwebtext-128-64,2.586923837661743
8,0.1,27,openwebtext-128-64,2.7252328395843506
8,0.15,27,openwebtext-128-64,3.107776641845703
8,0.2,27,openwebtext-128-64,3.693084478378296
8,0.5,27,openwebtext-128-64,9.215469360351562
8,1.0,27,openwebtext-128-64,14.208383560180664
0,0.0,28,openwebtext-128-64,3.238848924636841
1,0.0,28,openwebtext-128-64,3.238848924636841
2,0.0,28,openwebtext-128-64,3.238848924636841
3,0.0,28,openwebtext-128-64,3.238848924636841
4,0.0,28,openwebtext-128-64,3.238848924636841
5,0.0,28,openwebtext-128-64,3.238848924636841
6,0.0,28,openwebtext-128-64,3.238848924636841
7,0.0,28,openwebtext-128-64,3.238848924636841
8,0.0,28,openwebtext-128-64,3.238848924636841
9,0.0,28,openwebtext-128-64,3.238848924636841
10,0.0,28,openwebtext-128-64,3.238848924636841
11,0.0,28,openwebtext-128-64,3.238848924636841
8,-1.0,28,openwebtext-128-64,3.5440406799316406
8,-0.5,28,openwebtext-128-64,3.4238436222076416
8,-0.2,28,openwebtext-128-64,3.349039316177368
8,-0.15,28,openwebtext-128-64,3.329005718231201
8,-0.1,28,openwebtext-128-64,3.300046443939209
8,-0.05,28,openwebtext-128-64,3.2625977993011475
8,0.05,28,openwebtext-128-64,3.262624979019165
8,0.1,28,openwebtext-128-64,3.377700090408325
8,0.15,28,openwebtext-128-64,3.8418691158294678
8,0.2,28,openwebtext-128-64,4.458780288696289
8,0.5,28,openwebtext-128-64,10.760393142700195
8,1.0,28,openwebtext-128-64,17.344942092895508
0,0.0,29,openwebtext-128-64,2.5691182613372803
1,0.0,29,openwebtext-128-64,2.5691182613372803
2,0.0,29,openwebtext-128-64,2.5691182613372803
3,0.0,29,openwebtext-128-64,2.5691182613372803
4,0.0,29,openwebtext-128-64,2.5691182613372803
5,0.0,29,openwebtext-128-64,2.5691182613372803
6,0.0,29,openwebtext-128-64,2.5691182613372803
7,0.0,29,openwebtext-128-64,2.5691182613372803
8,0.0,29,openwebtext-128-64,2.5691182613372803
9,0.0,29,openwebtext-128-64,2.5691182613372803
10,0.0,29,openwebtext-128-64,2.5691182613372803
11,0.0,29,openwebtext-128-64,2.5691182613372803
8,-1.0,29,openwebtext-128-64,3.3624367713928223
8,-0.5,29,openwebtext-128-64,3.169668674468994
8,-0.2,29,openwebtext-128-64,3.0198750495910645
8,-0.15,29,openwebtext-128-64,2.9728312492370605
8,-0.1,29,openwebtext-128-64,2.883774995803833
8,-0.05,29,openwebtext-128-64,2.7292134761810303
8,0.05,29,openwebtext-128-64,2.566305160522461
8,0.1,29,openwebtext-128-64,2.878549098968506
8,0.15,29,openwebtext-128-64,3.424781560897827
8,0.2,29,openwebtext-128-64,4.179288387298584
8,0.5,29,openwebtext-128-64,11.384529113769531
8,1.0,29,openwebtext-128-64,15.829375267028809
0,0.0,30,openwebtext-128-64,3.722384214401245
1,0.0,30,openwebtext-128-64,3.722384214401245
2,0.0,30,openwebtext-128-64,3.722384214401245
3,0.0,30,openwebtext-128-64,3.722384214401245
4,0.0,30,openwebtext-128-64,3.722384214401245
5,0.0,30,openwebtext-128-64,3.722384214401245
6,0.0,30,openwebtext-128-64,3.722384214401245
7,0.0,30,openwebtext-128-64,3.722384214401245
8,0.0,30,openwebtext-128-64,3.722384214401245
9,0.0,30,openwebtext-128-64,3.722384214401245
10,0.0,30,openwebtext-128-64,3.722384214401245
11,0.0,30,openwebtext-128-64,3.722384214401245
8,-1.0,30,openwebtext-128-64,4.013975143432617
8,-0.5,30,openwebtext-128-64,3.8415894508361816
8,-0.2,30,openwebtext-128-64,3.729719400405884
8,-0.15,30,openwebtext-128-64,3.712064504623413
8,-0.1,30,openwebtext-128-64,3.6962032318115234
8,-0.05,30,openwebtext-128-64,3.692495346069336
8,0.05,30,openwebtext-128-64,3.8315653800964355
8,0.1,30,openwebtext-128-64,4.255194664001465
8,0.15,30,openwebtext-128-64,4.993828773498535
8,0.2,30,openwebtext-128-64,5.891326904296875
8,0.5,30,openwebtext-128-64,12.942438125610352
8,1.0,30,openwebtext-128-64,19.308773040771484
0,0.0,31,openwebtext-128-64,2.4926726818084717
1,0.0,31,openwebtext-128-64,2.4926726818084717
2,0.0,31,openwebtext-128-64,2.4926726818084717
3,0.0,31,openwebtext-128-64,2.4926726818084717
4,0.0,31,openwebtext-128-64,2.4926726818084717
5,0.0,31,openwebtext-128-64,2.4926726818084717
6,0.0,31,openwebtext-128-64,2.4926726818084717
7,0.0,31,openwebtext-128-64,2.4926726818084717
8,0.0,31,openwebtext-128-64,2.4926726818084717
9,0.0,31,openwebtext-128-64,2.4926726818084717
10,0.0,31,openwebtext-128-64,2.4926726818084717
11,0.0,31,openwebtext-128-64,2.4926726818084717
8,-1.0,31,openwebtext-128-64,2.6934492588043213
8,-0.5,31,openwebtext-128-64,2.5935192108154297
8,-0.2,31,openwebtext-128-64,2.528110980987549
8,-0.15,31,openwebtext-128-64,2.5171942710876465
8,-0.1,31,openwebtext-128-64,2.5083134174346924
8,-0.05,31,openwebtext-128-64,2.4995598793029785
8,0.05,31,openwebtext-128-64,2.5470633506774902
8,0.1,31,openwebtext-128-64,2.7222752571105957
8,0.15,31,openwebtext-128-64,3.1270289421081543
8,0.2,31,openwebtext-128-64,3.7424654960632324
8,0.5,31,openwebtext-128-64,8.203313827514648
8,1.0,31,openwebtext-128-64,12.564342498779297
0,0.0,32,openwebtext-128-64,2.858041286468506
1,0.0,32,openwebtext-128-64,2.858041286468506
2,0.0,32,openwebtext-128-64,2.858041286468506
3,0.0,32,openwebtext-128-64,2.858041286468506
4,0.0,32,openwebtext-128-64,2.858041286468506
5,0.0,32,openwebtext-128-64,2.858041286468506
6,0.0,32,openwebtext-128-64,2.858041286468506
7,0.0,32,openwebtext-128-64,2.858041286468506
8,0.0,32,openwebtext-128-64,2.858041286468506
9,0.0,32,openwebtext-128-64,2.858041286468506
10,0.0,32,openwebtext-128-64,2.858041286468506
11,0.0,32,openwebtext-128-64,2.858041286468506
8,-1.0,32,openwebtext-128-64,3.453436851501465
8,-0.5,32,openwebtext-128-64,3.2622125148773193
8,-0.2,32,openwebtext-128-64,3.139798164367676
8,-0.15,32,openwebtext-128-64,3.092162609100342
8,-0.1,32,openwebtext-128-64,3.005384683609009
8,-0.05,32,openwebtext-128-64,2.8973188400268555
8,0.05,32,openwebtext-128-64,2.8862388134002686
8,0.1,32,openwebtext-128-64,3.065608501434326
8,0.15,32,openwebtext-128-64,3.5923714637756348
8,0.2,32,openwebtext-128-64,4.132076740264893
8,0.5,32,openwebtext-128-64,9.694574356079102
8,1.0,32,openwebtext-128-64,15.384921073913574
0,0.0,33,openwebtext-128-64,2.777327299118042
1,0.0,33,openwebtext-128-64,2.777327299118042
2,0.0,33,openwebtext-128-64,2.777327299118042
3,0.0,33,openwebtext-128-64,2.777327299118042
4,0.0,33,openwebtext-128-64,2.777327299118042
5,0.0,33,openwebtext-128-64,2.777327299118042
6,0.0,33,openwebtext-128-64,2.777327299118042
7,0.0,33,openwebtext-128-64,2.777327299118042
8,0.0,33,openwebtext-128-64,2.777327299118042
9,0.0,33,openwebtext-128-64,2.777327299118042
10,0.0,33,openwebtext-128-64,2.777327299118042
11,0.0,33,openwebtext-128-64,2.777327299118042
8,-1.0,33,openwebtext-128-64,3.1411423683166504
8,-0.5,33,openwebtext-128-64,3.0092427730560303
8,-0.2,33,openwebtext-128-64,2.929025411605835
8,-0.15,33,openwebtext-128-64,2.9146766662597656
8,-0.1,33,openwebtext-128-64,2.8926374912261963
8,-0.05,33,openwebtext-128-64,2.8461551666259766
8,0.05,33,openwebtext-128-64,2.7285268306732178
8,0.1,33,openwebtext-128-64,2.8415024280548096
8,0.15,33,openwebtext-128-64,3.1415045261383057
8,0.2,33,openwebtext-128-64,3.529444456100464
8,0.5,33,openwebtext-128-64,9.043638229370117
8,1.0,33,openwebtext-128-64,15.531330108642578
0,0.0,34,openwebtext-128-64,3.7971537113189697
1,0.0,34,openwebtext-128-64,3.7971537113189697
2,0.0,34,openwebtext-128-64,3.7971537113189697
3,0.0,34,openwebtext-128-64,3.7971537113189697
4,0.0,34,openwebtext-128-64,3.7971537113189697
5,0.0,34,openwebtext-128-64,3.7971537113189697
6,0.0,34,openwebtext-128-64,3.7971537113189697
7,0.0,34,openwebtext-128-64,3.7971537113189697
8,0.0,34,openwebtext-128-64,3.7971537113189697
9,0.0,34,openwebtext-128-64,3.7971537113189697
10,0.0,34,openwebtext-128-64,3.7971537113189697
11,0.0,34,openwebtext-128-64,3.7971537113189697
8,-1.0,34,openwebtext-128-64,4.179379463195801
8,-0.5,34,openwebtext-128-64,4.02206563949585
8,-0.2,34,openwebtext-128-64,3.9193544387817383
8,-0.15,34,openwebtext-128-64,3.889725685119629
8,-0.1,34,openwebtext-128-64,3.850682020187378
8,-0.05,34,openwebtext-128-64,3.804561138153076
8,0.05,34,openwebtext-128-64,3.9257936477661133
8,0.1,34,openwebtext-128-64,4.265335559844971
8,0.15,34,openwebtext-128-64,4.830994129180908
8,0.2,34,openwebtext-128-64,5.423343181610107
8,0.5,34,openwebtext-128-64,12.3919038772583
8,1.0,34,openwebtext-128-64,18.9564151763916
0,0.0,35,openwebtext-128-64,2.085083246231079
1,0.0,35,openwebtext-128-64,2.085083246231079
2,0.0,35,openwebtext-128-64,2.085083246231079
3,0.0,35,openwebtext-128-64,2.085083246231079
4,0.0,35,openwebtext-128-64,2.085083246231079
5,0.0,35,openwebtext-128-64,2.085083246231079
6,0.0,35,openwebtext-128-64,2.085083246231079
7,0.0,35,openwebtext-128-64,2.085083246231079
8,0.0,35,openwebtext-128-64,2.085083246231079
9,0.0,35,openwebtext-128-64,2.085083246231079
10,0.0,35,openwebtext-128-64,2.085083246231079
11,0.0,35,openwebtext-128-64,2.085083246231079
8,-1.0,35,openwebtext-128-64,2.6486384868621826
8,-0.5,35,openwebtext-128-64,2.5071921348571777
8,-0.2,35,openwebtext-128-64,2.4256715774536133
8,-0.15,35,openwebtext-128-64,2.3868162631988525
8,-0.1,35,openwebtext-128-64,2.2995412349700928
8,-0.05,35,openwebtext-128-64,2.1655938625335693
8,0.05,35,openwebtext-128-64,2.1104214191436768
8,0.1,35,openwebtext-128-64,2.2882046699523926
8,0.15,35,openwebtext-128-64,2.7697701454162598
8,0.2,35,openwebtext-128-64,3.3818862438201904
8,0.5,35,openwebtext-128-64,8.96749496459961
8,1.0,35,openwebtext-128-64,14.360590934753418
0,0.0,36,openwebtext-128-64,3.6643571853637695
1,0.0,36,openwebtext-128-64,3.6643571853637695
2,0.0,36,openwebtext-128-64,3.6643571853637695
3,0.0,36,openwebtext-128-64,3.6643571853637695
4,0.0,36,openwebtext-128-64,3.6643571853637695
5,0.0,36,openwebtext-128-64,3.6643571853637695
6,0.0,36,openwebtext-128-64,3.6643571853637695
7,0.0,36,openwebtext-128-64,3.6643571853637695
8,0.0,36,openwebtext-128-64,3.6643571853637695
9,0.0,36,openwebtext-128-64,3.6643571853637695
10,0.0,36,openwebtext-128-64,3.6643571853637695
11,0.0,36,openwebtext-128-64,3.6643571853637695
8,-1.0,36,openwebtext-128-64,3.7992405891418457
8,-0.5,36,openwebtext-128-64,3.77272367477417
8,-0.2,36,openwebtext-128-64,3.748196840286255
8,-0.15,36,openwebtext-128-64,3.738846778869629
8,-0.1,36,openwebtext-128-64,3.7186849117279053
8,-0.05,36,openwebtext-128-64,3.6802680492401123
8,0.05,36,openwebtext-128-64,3.7671666145324707
8,0.1,36,openwebtext-128-64,4.0716753005981445
8,0.15,36,openwebtext-128-64,4.452915191650391
8,0.2,36,openwebtext-128-64,4.976108551025391
8,0.5,36,openwebtext-128-64,11.878074645996094
8,1.0,36,openwebtext-128-64,19.539865493774414
0,0.0,37,openwebtext-128-64,1.446629524230957
1,0.0,37,openwebtext-128-64,1.446629524230957
2,0.0,37,openwebtext-128-64,1.446629524230957
3,0.0,37,openwebtext-128-64,1.446629524230957
4,0.0,37,openwebtext-128-64,1.446629524230957
5,0.0,37,openwebtext-128-64,1.446629524230957
6,0.0,37,openwebtext-128-64,1.446629524230957
7,0.0,37,openwebtext-128-64,1.446629524230957
8,0.0,37,openwebtext-128-64,1.446629524230957
9,0.0,37,openwebtext-128-64,1.446629524230957
10,0.0,37,openwebtext-128-64,1.446629524230957
11,0.0,37,openwebtext-128-64,1.446629524230957
8,-1.0,37,openwebtext-128-64,2.1334357261657715
8,-0.5,37,openwebtext-128-64,2.0084571838378906
8,-0.2,37,openwebtext-128-64,1.831946611404419
8,-0.15,37,openwebtext-128-64,1.764223337173462
8,-0.1,37,openwebtext-128-64,1.6704797744750977
8,-0.05,37,openwebtext-128-64,1.5498002767562866
8,0.05,37,openwebtext-128-64,1.4435970783233643
8,0.1,37,openwebtext-128-64,1.6617560386657715
8,0.15,37,openwebtext-128-64,2.1781251430511475
8,0.2,37,openwebtext-128-64,2.7992677688598633
8,0.5,37,openwebtext-128-64,9.106829643249512
8,1.0,37,openwebtext-128-64,13.936814308166504
0,0.0,38,openwebtext-128-64,2.592635154724121
1,0.0,38,openwebtext-128-64,2.592635154724121
2,0.0,38,openwebtext-128-64,2.592635154724121
3,0.0,38,openwebtext-128-64,2.592635154724121
4,0.0,38,openwebtext-128-64,2.592635154724121
5,0.0,38,openwebtext-128-64,2.592635154724121
6,0.0,38,openwebtext-128-64,2.592635154724121
7,0.0,38,openwebtext-128-64,2.592635154724121
8,0.0,38,openwebtext-128-64,2.592635154724121
9,0.0,38,openwebtext-128-64,2.592635154724121
10,0.0,38,openwebtext-128-64,2.592635154724121
11,0.0,38,openwebtext-128-64,2.592635154724121
8,-1.0,38,openwebtext-128-64,3.403376579284668
8,-0.5,38,openwebtext-128-64,3.276432991027832
8,-0.2,38,openwebtext-128-64,3.1697397232055664
8,-0.15,38,openwebtext-128-64,3.1134884357452393
8,-0.1,38,openwebtext-128-64,2.9906351566314697
8,-0.05,38,openwebtext-128-64,2.783301591873169
8,0.05,38,openwebtext-128-64,2.601562738418579
8,0.1,38,openwebtext-128-64,2.828763484954834
8,0.15,38,openwebtext-128-64,3.2029552459716797
8,0.2,38,openwebtext-128-64,3.731228828430176
8,0.5,38,openwebtext-128-64,9.573214530944824
8,1.0,38,openwebtext-128-64,13.795114517211914
0,0.0,39,openwebtext-128-64,1.9394499063491821
1,0.0,39,openwebtext-128-64,1.9394499063491821
2,0.0,39,openwebtext-128-64,1.9394499063491821
3,0.0,39,openwebtext-128-64,1.9394499063491821
4,0.0,39,openwebtext-128-64,1.9394499063491821
5,0.0,39,openwebtext-128-64,1.9394499063491821
6,0.0,39,openwebtext-128-64,1.9394499063491821
7,0.0,39,openwebtext-128-64,1.9394499063491821
8,0.0,39,openwebtext-128-64,1.9394499063491821
9,0.0,39,openwebtext-128-64,1.9394499063491821
10,0.0,39,openwebtext-128-64,1.9394499063491821
11,0.0,39,openwebtext-128-64,1.9394499063491821
8,-1.0,39,openwebtext-128-64,2.2140612602233887
8,-0.5,39,openwebtext-128-64,2.1215572357177734
8,-0.2,39,openwebtext-128-64,2.076350688934326
8,-0.15,39,openwebtext-128-64,2.0609755516052246
8,-0.1,39,openwebtext-128-64,2.026280641555786
8,-0.05,39,openwebtext-128-64,1.9720951318740845
8,0.05,39,openwebtext-128-64,1.982311487197876
8,0.1,39,openwebtext-128-64,2.166877269744873
8,0.15,39,openwebtext-128-64,2.4471487998962402
8,0.2,39,openwebtext-128-64,2.811264753341675
8,0.5,39,openwebtext-128-64,6.951094627380371
8,1.0,39,openwebtext-128-64,11.024524688720703
0,0.0,40,openwebtext-128-64,3.487807273864746
1,0.0,40,openwebtext-128-64,3.487807273864746
2,0.0,40,openwebtext-128-64,3.487807273864746
3,0.0,40,openwebtext-128-64,3.487807273864746
4,0.0,40,openwebtext-128-64,3.487807273864746
5,0.0,40,openwebtext-128-64,3.487807273864746
6,0.0,40,openwebtext-128-64,3.487807273864746
7,0.0,40,openwebtext-128-64,3.487807273864746
8,0.0,40,openwebtext-128-64,3.487807273864746
9,0.0,40,openwebtext-128-64,3.487807273864746
10,0.0,40,openwebtext-128-64,3.487807273864746
11,0.0,40,openwebtext-128-64,3.487807273864746
8,-1.0,40,openwebtext-128-64,3.6761813163757324
8,-0.5,40,openwebtext-128-64,3.60245680809021
8,-0.2,40,openwebtext-128-64,3.5659337043762207
8,-0.15,40,openwebtext-128-64,3.5569326877593994
8,-0.1,40,openwebtext-128-64,3.5453269481658936
8,-0.05,40,openwebtext-128-64,3.5242323875427246
8,0.05,40,openwebtext-128-64,3.4702532291412354
8,0.1,40,openwebtext-128-64,3.574965715408325
8,0.15,40,openwebtext-128-64,3.901876211166382
8,0.2,40,openwebtext-128-64,4.493795394897461
8,0.5,40,openwebtext-128-64,11.422554016113281
8,1.0,40,openwebtext-128-64,17.887014389038086
0,0.0,41,openwebtext-128-64,2.8143653869628906
1,0.0,41,openwebtext-128-64,2.8143653869628906
2,0.0,41,openwebtext-128-64,2.8143653869628906
3,0.0,41,openwebtext-128-64,2.8143653869628906
4,0.0,41,openwebtext-128-64,2.8143653869628906
5,0.0,41,openwebtext-128-64,2.8143653869628906
6,0.0,41,openwebtext-128-64,2.8143653869628906
7,0.0,41,openwebtext-128-64,2.8143653869628906
8,0.0,41,openwebtext-128-64,2.8143653869628906
9,0.0,41,openwebtext-128-64,2.8143653869628906
10,0.0,41,openwebtext-128-64,2.8143653869628906
11,0.0,41,openwebtext-128-64,2.8143653869628906
8,-1.0,41,openwebtext-128-64,3.0124495029449463
8,-0.5,41,openwebtext-128-64,2.868967056274414
8,-0.2,41,openwebtext-128-64,2.7988696098327637
8,-0.15,41,openwebtext-128-64,2.7873659133911133
8,-0.1,41,openwebtext-128-64,2.7737083435058594
8,-0.05,41,openwebtext-128-64,2.771925926208496
8,0.05,41,openwebtext-128-64,2.932762861251831
8,0.1,41,openwebtext-128-64,3.1526405811309814
8,0.15,41,openwebtext-128-64,3.4697563648223877
8,0.2,41,openwebtext-128-64,3.926546812057495
8,0.5,41,openwebtext-128-64,9.400946617126465
8,1.0,41,openwebtext-128-64,13.373123168945312
0,0.0,42,openwebtext-128-64,2.1350293159484863
1,0.0,42,openwebtext-128-64,2.1350293159484863
2,0.0,42,openwebtext-128-64,2.1350293159484863
3,0.0,42,openwebtext-128-64,2.1350293159484863
4,0.0,42,openwebtext-128-64,2.1350293159484863
5,0.0,42,openwebtext-128-64,2.1350293159484863
6,0.0,42,openwebtext-128-64,2.1350293159484863
7,0.0,42,openwebtext-128-64,2.1350293159484863
8,0.0,42,openwebtext-128-64,2.1350293159484863
9,0.0,42,openwebtext-128-64,2.1350293159484863
10,0.0,42,openwebtext-128-64,2.1350293159484863
11,0.0,42,openwebtext-128-64,2.1350293159484863
8,-1.0,42,openwebtext-128-64,2.3427398204803467
8,-0.5,42,openwebtext-128-64,2.282776355743408
8,-0.2,42,openwebtext-128-64,2.241851568222046
8,-0.15,42,openwebtext-128-64,2.227806806564331
8,-0.1,42,openwebtext-128-64,2.203648805618286
8,-0.05,42,openwebtext-128-64,2.173194169998169
8,0.05,42,openwebtext-128-64,2.111877679824829
8,0.1,42,openwebtext-128-64,2.3204381465911865
8,0.15,42,openwebtext-128-64,2.912275791168213
8,0.2,42,openwebtext-128-64,3.6879632472991943
8,0.5,42,openwebtext-128-64,10.118021011352539
8,1.0,42,openwebtext-128-64,15.340322494506836
0,0.0,43,openwebtext-128-64,4.463572978973389
1,0.0,43,openwebtext-128-64,4.463572978973389
2,0.0,43,openwebtext-128-64,4.463572978973389
3,0.0,43,openwebtext-128-64,4.463572978973389
4,0.0,43,openwebtext-128-64,4.463572978973389
5,0.0,43,openwebtext-128-64,4.463572978973389
6,0.0,43,openwebtext-128-64,4.463572978973389
7,0.0,43,openwebtext-128-64,4.463572978973389
8,0.0,43,openwebtext-128-64,4.463572978973389
9,0.0,43,openwebtext-128-64,4.463572978973389
10,0.0,43,openwebtext-128-64,4.463572978973389
11,0.0,43,openwebtext-128-64,4.463572978973389
